"Relative Time (Process)","StudyAbroadGPT-7B-continued - system/proc.memory.rssMB","StudyAbroadGPT-7B-continued - system/proc.memory.rssMB__MIN","StudyAbroadGPT-7B-continued - system/proc.memory.rssMB__MAX"
"14645.256405948","5440.1484375","5440.1484375","5440.1484375"
"14655.256053509","5440.1484375","5440.1484375","5440.1484375"
"14665.256128604","5440.1484375","5440.1484375","5440.1484375"
"14675.256265573","5440.1484375","5440.1484375","5440.1484375"
"14685.256341714","5440.1484375","5440.1484375","5440.1484375"
"14695.255776213","5440.1484375","5440.1484375","5440.1484375"
"14705.256479259","5440.1484375","5440.1484375","5440.1484375"
"14715.256166304","5440.1484375","5440.1484375","5440.1484375"
"14725.256366498","5440.1484375","5440.1484375","5440.1484375"
"14735.256247934","5440.1484375","5440.1484375","5440.1484375"
"14745.257218658","5440.1484375","5440.1484375","5440.1484375"
"14755.256360552","5440.1484375","5440.1484375","5440.1484375"
"14765.256234416","5440.1484375","5440.1484375","5440.1484375"
"14775.257341554","5440.1484375","5440.1484375","5440.1484375"
"14785.256545385","5440.1484375","5440.1484375","5440.1484375"
"14795.255711996","5440.1484375","5440.1484375","5440.1484375"
"14805.257180283","5440.1484375","5440.1484375","5440.1484375"
"14815.256567175","5440.1484375","5440.1484375","5440.1484375"
"14825.256644327","5440.1484375","5440.1484375","5440.1484375"
"14835.256559674","5440.1484375","5440.1484375","5440.1484375"
"14845.255610545","5440.1484375","5440.1484375","5440.1484375"
"14855.256446381","5440.1484375","5440.1484375","5440.1484375"
"14865.256234675","5440.1484375","5440.1484375","5440.1484375"
"14875.256123964","5440.1484375","5440.1484375","5440.1484375"
"14885.255715025","5440.1484375","5440.1484375","5440.1484375"
"14895.255670755","5440.1484375","5440.1484375","5440.1484375"
"14905.256161911","5440.1484375","5440.1484375","5440.1484375"
"14915.256435437","5440.1484375","5440.1484375","5440.1484375"
"14925.256356119","5440.1484375","5440.1484375","5440.1484375"
"14935.255995945","5440.1484375","5440.1484375","5440.1484375"
"14945.256086439","5440.1484375","5440.1484375","5440.1484375"
"14955.256333959","5440.1484375","5440.1484375","5440.1484375"
"14965.256005409","5440.1484375","5440.1484375","5440.1484375"
"14975.255722359","5440.1484375","5440.1484375","5440.1484375"
"14985.256760933","5440.1484375","5440.1484375","5440.1484375"
"14995.256283074","5440.1484375","5440.1484375","5440.1484375"
"15005.256478508","5440.1484375","5440.1484375","5440.1484375"
"15015.256261031","5440.1484375","5440.1484375","5440.1484375"
"15025.255920918","5440.1484375","5440.1484375","5440.1484375"
"15035.256418859","5440.1484375","5440.1484375","5440.1484375"
"15045.256623622","5440.1484375","5440.1484375","5440.1484375"
"15055.255835226","5440.1484375","5440.1484375","5440.1484375"
"15065.25613784","5440.1484375","5440.1484375","5440.1484375"
"15075.255710622","5440.1484375","5440.1484375","5440.1484375"
"15085.256239354","5440.1484375","5440.1484375","5440.1484375"
"15095.255608631","5440.1484375","5440.1484375","5440.1484375"
"15105.256671839","5440.1484375","5440.1484375","5440.1484375"
"15115.255939387","5440.1484375","5440.1484375","5440.1484375"
"15125.255842315","5440.1484375","5440.1484375","5440.1484375"
"15135.256405714","5440.1484375","5440.1484375","5440.1484375"
"15145.25614002","5440.1484375","5440.1484375","5440.1484375"
"15155.256599711","5440.1484375","5440.1484375","5440.1484375"
"15165.255520248","5440.1484375","5440.1484375","5440.1484375"
"15175.256265393","5440.1484375","5440.1484375","5440.1484375"
"15185.256258893","5440.1484375","5440.1484375","5440.1484375"
"15195.25626438","5440.1484375","5440.1484375","5440.1484375"
"15205.256393363","5440.1484375","5440.1484375","5440.1484375"
"15215.256481204","5440.1484375","5440.1484375","5440.1484375"
"15225.255683328","5440.1484375","5440.1484375","5440.1484375"
"15235.255857921","5440.1484375","5440.1484375","5440.1484375"
"15245.256243089","5440.1484375","5440.1484375","5440.1484375"
"15255.257135644","5440.1484375","5440.1484375","5440.1484375"
"15265.255721592","5440.1484375","5440.1484375","5440.1484375"
"15275.256597818","5440.1484375","5440.1484375","5440.1484375"
"15285.256942963","5440.1484375","5440.1484375","5440.1484375"
"15295.256287787","5440.1484375","5440.1484375","5440.1484375"
"15305.256583035","5440.1484375","5440.1484375","5440.1484375"
"15315.256120626","5440.1484375","5440.1484375","5440.1484375"
"15325.255533384","5440.1484375","5440.1484375","5440.1484375"
"15335.256883254","5440.2734375","5440.2734375","5440.2734375"
"15345.257121906","5440.2734375","5440.2734375","5440.2734375"
"15355.255908633","5440.2734375","5440.2734375","5440.2734375"
"15365.255581133","5440.2734375","5440.2734375","5440.2734375"
"15375.256111777","5440.2734375","5440.2734375","5440.2734375"
"15385.257304803","5440.2734375","5440.2734375","5440.2734375"
"15395.257168232","5440.2734375","5440.2734375","5440.2734375"
"15405.256389906","5440.2734375","5440.2734375","5440.2734375"
"15415.25651743","5440.2734375","5440.2734375","5440.2734375"
"15425.255855036","5440.2734375","5440.2734375","5440.2734375"
"15435.255676291","5440.2734375","5440.2734375","5440.2734375"
"15445.256481687","5440.2734375","5440.2734375","5440.2734375"
"15455.256440414","5440.2734375","5440.2734375","5440.2734375"
"15465.256437973","5440.2734375","5440.2734375","5440.2734375"
"15475.256563292","5440.2734375","5440.2734375","5440.2734375"
"15485.256708258","5440.2734375","5440.2734375","5440.2734375"
"15495.25672675","5440.2734375","5440.2734375","5440.2734375"
"15505.255653378","5440.2734375","5440.2734375","5440.2734375"
"15515.256387815","5440.2734375","5440.2734375","5440.2734375"
"15525.256715886","5440.2734375","5440.2734375","5440.2734375"
"15535.256413181","5440.2734375","5440.2734375","5440.2734375"
"15545.255845498","5440.2734375","5440.2734375","5440.2734375"
"15555.257212114","5440.2734375","5440.2734375","5440.2734375"
"15565.255544068","5440.2734375","5440.2734375","5440.2734375"
"15575.255824837","5440.2734375","5440.2734375","5440.2734375"
"15585.255781864","5440.2734375","5440.2734375","5440.2734375"
"15595.256641706","5440.2734375","5440.2734375","5440.2734375"
"15605.255948634","5440.2734375","5440.2734375","5440.2734375"
"15615.257077957","5440.2734375","5440.2734375","5440.2734375"
"15625.256134217","5440.2734375","5440.2734375","5440.2734375"
"15635.256326534","5440.2734375","5440.2734375","5440.2734375"
"15645.256970664","5440.2734375","5440.2734375","5440.2734375"
"15655.256071291","5440.2734375","5440.2734375","5440.2734375"
"15665.25634597","5440.2734375","5440.2734375","5440.2734375"
"15675.256243208","5440.2734375","5440.2734375","5440.2734375"
"15685.25574527","5440.2734375","5440.2734375","5440.2734375"
"15695.256711936","5440.2734375","5440.2734375","5440.2734375"
"15705.257166808","5440.2734375","5440.2734375","5440.2734375"
"15715.255735661","5440.2734375","5440.2734375","5440.2734375"
"15725.25651428","5440.2734375","5440.2734375","5440.2734375"
"15735.255535428","5440.2734375","5440.2734375","5440.2734375"
"15745.255543598","5440.2734375","5440.2734375","5440.2734375"
"15755.255636268","5440.2734375","5440.2734375","5440.2734375"
"15765.255574089","5440.2734375","5440.2734375","5440.2734375"
"15775.256137307","5440.2734375","5440.2734375","5440.2734375"
"15785.256385529","5440.2734375","5440.2734375","5440.2734375"
"15795.257201926","5440.2734375","5440.2734375","5440.2734375"
"15805.256507049","5440.2734375","5440.2734375","5440.2734375"
"15815.256221686","5440.2734375","5440.2734375","5440.2734375"
"15825.257020842","5440.2734375","5440.2734375","5440.2734375"
"15835.257162657","5440.2734375","5440.2734375","5440.2734375"
"15845.256486574","5440.2734375","5440.2734375","5440.2734375"
"15855.256074917","5440.2734375","5440.2734375","5440.2734375"
"15865.256521226","5440.2734375","5440.2734375","5440.2734375"
"15875.256768269","5440.2734375","5440.2734375","5440.2734375"
"15885.256138585","5440.2734375","5440.2734375","5440.2734375"
"15895.256147924","5440.2734375","5440.2734375","5440.2734375"
"15905.255695364","5440.2734375","5440.2734375","5440.2734375"
"15915.256697957","5440.2734375","5440.2734375","5440.2734375"
"15925.256352171","5440.2734375","5440.2734375","5440.2734375"
"15935.255672983","5440.2734375","5440.2734375","5440.2734375"
"15945.25619264","5440.2734375","5440.2734375","5440.2734375"
"15955.256623544","5440.2734375","5440.2734375","5440.2734375"
"15965.256257133","5440.2734375","5440.2734375","5440.2734375"
"15975.256732548","5440.2734375","5440.2734375","5440.2734375"
"15985.256275255","5440.2734375","5440.2734375","5440.2734375"
"15995.255789709","5440.2734375","5440.2734375","5440.2734375"
"16005.256367999","5440.2734375","5440.2734375","5440.2734375"
"16015.256431471","5440.2734375","5440.2734375","5440.2734375"
"16025.255511115","5440.2734375","5440.2734375","5440.2734375"
"16035.257742093","5440.2734375","5440.2734375","5440.2734375"
"16045.256816255","5440.2734375","5440.2734375","5440.2734375"
"16055.256339274","5440.2734375","5440.2734375","5440.2734375"
"16065.255597914","5440.2734375","5440.2734375","5440.2734375"
"16075.256748505","5440.2734375","5440.2734375","5440.2734375"
"16085.255846422","5440.2734375","5440.2734375","5440.2734375"
"16095.256277127","5440.2734375","5440.2734375","5440.2734375"
"16105.256579261","5440.2734375","5440.2734375","5440.2734375"
"16115.2564214","5440.2734375","5440.2734375","5440.2734375"
"16125.2568112","5440.2734375","5440.2734375","5440.2734375"
"16135.256512102","5440.2734375","5440.2734375","5440.2734375"
"16145.256599155","5440.2734375","5440.2734375","5440.2734375"
"16155.256065084","5440.2734375","5440.2734375","5440.2734375"
"16165.255979146","5440.2734375","5440.2734375","5440.2734375"
"16175.256462687","5440.2734375","5440.2734375","5440.2734375"
"16185.257054905","5440.2734375","5440.2734375","5440.2734375"
"16195.256526945","5440.2734375","5440.2734375","5440.2734375"
"16205.255671108","5440.2734375","5440.2734375","5440.2734375"
"16215.256693457","5440.2734375","5440.2734375","5440.2734375"
"16225.256221662","5440.2734375","5440.2734375","5440.2734375"
"16235.256475594","5440.2734375","5440.2734375","5440.2734375"
"16245.256545522","5440.2734375","5440.2734375","5440.2734375"
"16255.256571747","5440.2734375","5440.2734375","5440.2734375"
"16265.255797884","5440.2734375","5440.2734375","5440.2734375"
"16275.257350119","5440.2734375","5440.2734375","5440.2734375"
"16285.25611121","5440.2734375","5440.2734375","5440.2734375"
"16295.256597977","5440.2734375","5440.2734375","5440.2734375"
"16305.256758405","5440.2734375","5440.2734375","5440.2734375"
"16315.25645624","5440.2734375","5440.2734375","5440.2734375"
"16325.256555962","5440.2734375","5440.2734375","5440.2734375"
"16335.256097119","5440.2734375","5440.2734375","5440.2734375"
"16345.255996739","5440.2734375","5440.2734375","5440.2734375"
"16355.255553513","5440.2734375","5440.2734375","5440.2734375"
"16365.255834053","5440.2734375","5440.2734375","5440.2734375"
"16375.256322966","5440.2734375","5440.2734375","5440.2734375"
"16385.256397906","5440.2734375","5440.2734375","5440.2734375"
"16395.256973761","5440.2734375","5440.2734375","5440.2734375"
"16405.256239309","5440.2734375","5440.2734375","5440.2734375"
"16415.255766496","5440.2734375","5440.2734375","5440.2734375"
"16425.256560908","5440.2734375","5440.2734375","5440.2734375"
"16435.256768868","5440.2734375","5440.2734375","5440.2734375"
"16445.256562848","5440.2734375","5440.2734375","5440.2734375"
"16455.256487763","5440.2734375","5440.2734375","5440.2734375"
"16465.256369907","5440.2734375","5440.2734375","5440.2734375"
"16475.256569284","5440.2734375","5440.2734375","5440.2734375"
"16485.255507531","5440.2734375","5440.2734375","5440.2734375"
"16495.256394178","5440.2734375","5440.2734375","5440.2734375"
"16505.255578229","5440.2734375","5440.2734375","5440.2734375"
"16515.256936339","5440.2734375","5440.2734375","5440.2734375"
"16525.255735104","5440.2734375","5440.2734375","5440.2734375"
"16535.256332996","5440.2734375","5440.2734375","5440.2734375"
"16545.255932454","5440.2734375","5440.2734375","5440.2734375"
"16555.256516467","5440.2734375","5440.2734375","5440.2734375"
"16565.256245425","5440.2734375","5440.2734375","5440.2734375"
"16575.256921072","5440.2734375","5440.2734375","5440.2734375"
"16585.256490132","5440.2734375","5440.2734375","5440.2734375"
"16595.255777277","5440.2734375","5440.2734375","5440.2734375"
"16605.25600868","5440.2734375","5440.2734375","5440.2734375"
"16615.2566812","5440.2734375","5440.2734375","5440.2734375"
"16625.255766932","5440.2734375","5440.2734375","5440.2734375"
"16635.256102256","5440.2734375","5440.2734375","5440.2734375"
"16645.255618418","5440.2734375","5440.2734375","5440.2734375"
"16655.256633749","5440.2734375","5440.2734375","5440.2734375"
"16665.256263249","5440.2734375","5440.2734375","5440.2734375"
"16675.256070616","5440.2734375","5440.2734375","5440.2734375"
"16685.256127941","5440.2734375","5440.2734375","5440.2734375"
"16695.256414995","5440.2734375","5440.2734375","5440.2734375"
"16705.2562658","5440.2734375","5440.2734375","5440.2734375"
"16715.256029023","5440.2734375","5440.2734375","5440.2734375"
"16725.255900537","5440.2734375","5440.2734375","5440.2734375"
"16735.25570665","5440.2734375","5440.2734375","5440.2734375"
"16745.256452248","5440.2734375","5440.2734375","5440.2734375"
"16755.256641322","5440.2734375","5440.2734375","5440.2734375"
"16765.255804269","5440.2734375","5440.2734375","5440.2734375"
"16775.255912234","5440.2734375","5440.2734375","5440.2734375"
"16785.25644462","5440.2734375","5440.2734375","5440.2734375"
"16795.256249535","5440.2734375","5440.2734375","5440.2734375"
"16805.256352298","5440.2734375","5440.2734375","5440.2734375"
"16815.256728451","5440.2734375","5440.2734375","5440.2734375"
"16825.256427457","5440.2734375","5440.2734375","5440.2734375"
"16835.256095686","5440.2734375","5440.2734375","5440.2734375"
"16845.255780761","5440.2734375","5440.2734375","5440.2734375"
"16855.256213685","5440.2734375","5440.2734375","5440.2734375"
"16865.256137472","5440.2734375","5440.2734375","5440.2734375"
"16875.255607569","5440.2734375","5440.2734375","5440.2734375"
"16885.256202685","5440.2734375","5440.2734375","5440.2734375"
"16895.255973476","5440.2734375","5440.2734375","5440.2734375"
"16905.25596108","5440.2734375","5440.2734375","5440.2734375"
"16915.256634301","5440.2734375","5440.2734375","5440.2734375"
"16925.256095149","5440.2734375","5440.2734375","5440.2734375"
"16935.256455413","5440.2734375","5440.2734375","5440.2734375"
"16945.255776696","5440.2734375","5440.2734375","5440.2734375"
"16955.255595844","5440.2734375","5440.2734375","5440.2734375"
"16965.257747092","5440.2734375","5440.2734375","5440.2734375"
"16975.256149431","5440.2734375","5440.2734375","5440.2734375"
"16985.256126848","5440.2734375","5440.2734375","5440.2734375"
"16995.25654152","5440.2734375","5440.2734375","5440.2734375"
"17005.256527865","5440.2734375","5440.2734375","5440.2734375"
"17015.256211353","5440.2734375","5440.2734375","5440.2734375"
"17025.256592343","5440.2734375","5440.2734375","5440.2734375"
"17035.256052919","5440.2734375","5440.2734375","5440.2734375"
"17045.255787242","5440.2734375","5440.2734375","5440.2734375"
"17055.255974474","5440.2734375","5440.2734375","5440.2734375"
"17065.256342928","5440.2734375","5440.2734375","5440.2734375"
"17075.256144592","5440.2734375","5440.2734375","5440.2734375"
"17085.256023911","5440.2734375","5440.2734375","5440.2734375"
"17095.255900245","5440.2734375","5440.2734375","5440.2734375"
"17105.255848244","5440.2734375","5440.2734375","5440.2734375"
"17115.256545233","5440.2734375","5440.2734375","5440.2734375"
"17125.25561425","5440.2734375","5440.2734375","5440.2734375"
"17135.255930843","5440.2734375","5440.2734375","5440.2734375"
"17145.256451508","5440.2734375","5440.2734375","5440.2734375"
"17155.255793638","5440.2734375","5440.2734375","5440.2734375"
"17165.256187432","5440.2734375","5440.2734375","5440.2734375"
"17175.256626201","5440.2734375","5440.2734375","5440.2734375"
"17185.255927753","5440.2734375","5440.2734375","5440.2734375"
"17195.255539955","5440.2734375","5440.2734375","5440.2734375"
"17205.256126739","5440.2734375","5440.2734375","5440.2734375"
"17215.256299251","5440.2734375","5440.2734375","5440.2734375"
"17225.256453847","5440.2734375","5440.2734375","5440.2734375"
"17235.256488198","5440.2734375","5440.2734375","5440.2734375"
"17245.255832507","5440.2734375","5440.2734375","5440.2734375"
"17255.255955852","5440.2734375","5440.2734375","5440.2734375"
"17265.255674406","5440.2734375","5440.2734375","5440.2734375"
"17275.256180439","5440.2734375","5440.2734375","5440.2734375"
"17285.256422205","5440.2734375","5440.2734375","5440.2734375"
"17295.256676111","5440.2734375","5440.2734375","5440.2734375"
"17305.256024933","5440.2734375","5440.2734375","5440.2734375"
"17315.256391663","5440.2734375","5440.2734375","5440.2734375"
"17325.255865691","5440.2734375","5440.2734375","5440.2734375"
"17335.255794165","5440.2734375","5440.2734375","5440.2734375"
"17345.256229245","5440.2734375","5440.2734375","5440.2734375"
"17355.256480128","5440.2734375","5440.2734375","5440.2734375"
"17365.256328191","5440.2734375","5440.2734375","5440.2734375"
"17375.25608971","5440.2734375","5440.2734375","5440.2734375"
"17385.256588277","5440.2734375","5440.2734375","5440.2734375"
"17395.256579823","5440.2734375","5440.2734375","5440.2734375"
"17405.2569136","5440.2734375","5440.2734375","5440.2734375"
"17415.25713135","5440.2734375","5440.2734375","5440.2734375"
"17425.256422614","5440.2734375","5440.2734375","5440.2734375"
"17435.255908948","5440.2734375","5440.2734375","5440.2734375"
"17445.255818274","5440.2734375","5440.2734375","5440.2734375"
"17455.256433118","5440.2734375","5440.2734375","5440.2734375"
"17465.256303605","5440.2734375","5440.2734375","5440.2734375"
"17475.25670052","5440.2734375","5440.2734375","5440.2734375"
"17485.256114571","5440.2734375","5440.2734375","5440.2734375"
"17495.25649918","5440.2734375","5440.2734375","5440.2734375"
"17505.256490096","5440.2734375","5440.2734375","5440.2734375"
"17515.255673748","5440.2734375","5440.2734375","5440.2734375"
"17525.256043099","5440.2734375","5440.2734375","5440.2734375"
"17535.256533455","5440.2734375","5440.2734375","5440.2734375"
"17545.256005499","5440.2734375","5440.2734375","5440.2734375"
"17555.25683026","5440.2734375","5440.2734375","5440.2734375"
"17565.256038465","5440.2734375","5440.2734375","5440.2734375"
"17575.256384191","5440.2734375","5440.2734375","5440.2734375"
"17585.255805661","5440.2734375","5440.2734375","5440.2734375"
"17595.25670039","5440.2734375","5440.2734375","5440.2734375"
"17605.255711717","5440.2734375","5440.2734375","5440.2734375"
"17615.255613048","5440.2734375","5440.2734375","5440.2734375"
"17625.256295869","5440.2734375","5440.2734375","5440.2734375"
"17635.256304045","5440.2734375","5440.2734375","5440.2734375"
"17645.255715443","5440.2734375","5440.2734375","5440.2734375"
"17655.255489584","5440.2734375","5440.2734375","5440.2734375"
"17665.256042027","5440.2734375","5440.2734375","5440.2734375"
"17675.25591687","5440.2734375","5440.2734375","5440.2734375"
"17685.256102714","5440.2734375","5440.2734375","5440.2734375"
"17695.256564354","5440.2734375","5440.2734375","5440.2734375"
"17705.256594959","5440.2734375","5440.2734375","5440.2734375"
"17715.256123685","5440.2734375","5440.2734375","5440.2734375"
"17725.256217465","5440.2734375","5440.2734375","5440.2734375"
"17735.255929503","5440.2734375","5440.2734375","5440.2734375"
"17745.256428778","5440.2734375","5440.2734375","5440.2734375"
"17755.256316917","5440.2734375","5440.2734375","5440.2734375"
"17765.256517801","5440.2734375","5440.2734375","5440.2734375"
"17775.256281581","5440.2734375","5440.2734375","5440.2734375"
"17785.256185561","5440.2734375","5440.2734375","5440.2734375"
"17795.256604209","5440.2734375","5440.2734375","5440.2734375"
"17805.256377547","5440.2734375","5440.2734375","5440.2734375"
"17815.256499088","5440.2734375","5440.2734375","5440.2734375"
"17825.256061456","5440.2734375","5440.2734375","5440.2734375"
"17835.255577478","5440.2734375","5440.2734375","5440.2734375"
"17845.257011298","5440.2734375","5440.2734375","5440.2734375"
"17855.256780864","5440.2734375","5440.2734375","5440.2734375"
"17865.256493475","5440.2734375","5440.2734375","5440.2734375"
"17875.256259091","5440.2734375","5440.2734375","5440.2734375"
"17885.256179625","5440.2734375","5440.2734375","5440.2734375"
"17895.256441175","5440.2734375","5440.2734375","5440.2734375"
"17905.256432325","5440.2734375","5440.2734375","5440.2734375"
"17915.256367451","5440.2734375","5440.2734375","5440.2734375"
"17925.256605042","5440.2734375","5440.2734375","5440.2734375"
"17935.25620337","5440.2734375","5440.2734375","5440.2734375"
"17945.256504208","5440.2734375","5440.2734375","5440.2734375"
"17955.256070373","5440.2734375","5440.2734375","5440.2734375"
"17965.257392162","5440.2734375","5440.2734375","5440.2734375"
"17975.256439188","5440.2734375","5440.2734375","5440.2734375"
"17985.25693062","5440.2734375","5440.2734375","5440.2734375"
"17995.256161534","5440.2734375","5440.2734375","5440.2734375"
"18005.256589415","5440.2734375","5440.2734375","5440.2734375"
"18015.256709796","5440.2734375","5440.2734375","5440.2734375"
"18025.256338377","5440.2734375","5440.2734375","5440.2734375"
"18035.255682856","5440.2734375","5440.2734375","5440.2734375"
"18045.25640163","5440.2734375","5440.2734375","5440.2734375"
"18055.256258812","5440.2734375","5440.2734375","5440.2734375"
"18065.256034594","5440.2734375","5440.2734375","5440.2734375"
"18075.257189788","5440.2734375","5440.2734375","5440.2734375"
"18085.255776657","5440.2734375","5440.2734375","5440.2734375"
"18095.256602012","5440.2734375","5440.2734375","5440.2734375"
"18105.256107148","5440.2734375","5440.2734375","5440.2734375"
"18115.25630319","5440.2734375","5440.2734375","5440.2734375"
"18125.256126561","5440.2734375","5440.2734375","5440.2734375"
"18135.25622389","5440.2734375","5440.2734375","5440.2734375"
"18145.256201796","5440.2734375","5440.2734375","5440.2734375"
"18155.256189338","5440.2734375","5440.2734375","5440.2734375"
"18165.255554611","5440.2734375","5440.2734375","5440.2734375"
"18175.256402198","5440.2734375","5440.2734375","5440.2734375"
"18185.256419823","5440.2734375","5440.2734375","5440.2734375"
"18195.255970663","5440.2734375","5440.2734375","5440.2734375"
"18205.256050983","5440.2734375","5440.2734375","5440.2734375"
"18215.25624819","5440.2734375","5440.2734375","5440.2734375"
"18225.257038695","5440.2734375","5440.2734375","5440.2734375"
"18235.256306178","5440.2734375","5440.2734375","5440.2734375"
"18245.25611758","5440.2734375","5440.2734375","5440.2734375"
"18255.256496003","5440.2734375","5440.2734375","5440.2734375"
"18265.256562855","5440.2734375","5440.2734375","5440.2734375"
"18275.256333353","5440.2734375","5440.2734375","5440.2734375"
"18285.256380543","5440.2734375","5440.2734375","5440.2734375"
"18295.255620996","5440.2734375","5440.2734375","5440.2734375"
"18305.255758128","5440.2734375","5440.2734375","5440.2734375"
"18315.255974222","5440.2734375","5440.2734375","5440.2734375"
"18325.256185163","5440.2734375","5440.2734375","5440.2734375"
"18335.256984696","5440.2734375","5440.2734375","5440.2734375"
"18345.256784407","5440.2734375","5440.2734375","5440.2734375"
"18355.255911414","5440.2734375","5440.2734375","5440.2734375"
"18365.256208292","5440.2734375","5440.2734375","5440.2734375"
"18375.256289239","5440.2734375","5440.2734375","5440.2734375"
"18385.256372326","5440.2734375","5440.2734375","5440.2734375"
"18395.256435761","5440.2734375","5440.2734375","5440.2734375"
"18405.256382304","5440.2734375","5440.2734375","5440.2734375"
"18415.256491033","5440.2734375","5440.2734375","5440.2734375"
"18425.25644405","5440.2734375","5440.2734375","5440.2734375"
"18435.257239777","5440.2734375","5440.2734375","5440.2734375"
"18445.25625093","5440.2734375","5440.2734375","5440.2734375"
"18455.25582391","5440.2734375","5440.2734375","5440.2734375"
"18465.256217988","5440.2734375","5440.2734375","5440.2734375"
"18475.255934327","5440.2734375","5440.2734375","5440.2734375"
"18485.255912158","5440.2734375","5440.2734375","5440.2734375"
"18495.256343381","5440.2734375","5440.2734375","5440.2734375"
"18505.256690257","5440.2734375","5440.2734375","5440.2734375"
"18515.25583931","5440.2734375","5440.2734375","5440.2734375"
"18525.256458292","5440.2734375","5440.2734375","5440.2734375"
"18535.255818954","5440.2734375","5440.2734375","5440.2734375"
"18545.25606205","5440.2734375","5440.2734375","5440.2734375"
"18555.256811396","5440.2734375","5440.2734375","5440.2734375"
"18565.256307573","5440.2734375","5440.2734375","5440.2734375"
"18575.256040873","5440.2734375","5440.2734375","5440.2734375"
"18585.255548985","5440.2734375","5440.2734375","5440.2734375"
"18595.25639483","5440.2734375","5440.2734375","5440.2734375"
"18605.256462104","5440.2734375","5440.2734375","5440.2734375"
"18615.256708456","5440.2734375","5440.2734375","5440.2734375"
"18625.256473187","5440.2734375","5440.2734375","5440.2734375"
"18635.256311302","5440.2734375","5440.2734375","5440.2734375"
"18645.256546489","5440.2734375","5440.2734375","5440.2734375"
"18655.256329226","5440.2734375","5440.2734375","5440.2734375"
"18665.256026127","5440.2734375","5440.2734375","5440.2734375"
"18675.25629834","5440.2734375","5440.2734375","5440.2734375"
"18685.255940127","5440.2734375","5440.2734375","5440.2734375"
"18695.25562361","5440.2734375","5440.2734375","5440.2734375"
"18705.255791615","5440.2734375","5440.2734375","5440.2734375"
"18715.256483101","5440.2734375","5440.2734375","5440.2734375"
"18725.257110451","5440.2734375","5440.2734375","5440.2734375"
"18735.25696297","5440.2734375","5440.2734375","5440.2734375"
"18745.25606207","5440.2734375","5440.2734375","5440.2734375"
"18755.256556571","5440.2734375","5440.2734375","5440.2734375"
"18765.255686755","5440.2734375","5440.2734375","5440.2734375"
"18775.256255745","5440.2734375","5440.2734375","5440.2734375"
"18785.256733932","5440.2734375","5440.2734375","5440.2734375"
"18795.256094263","5440.2734375","5440.2734375","5440.2734375"
"18805.255621688","5440.2734375","5440.2734375","5440.2734375"
"18815.256167625","5440.2734375","5440.2734375","5440.2734375"
"18825.256636193","5440.2734375","5440.2734375","5440.2734375"
"18835.255564752","5440.2734375","5440.2734375","5440.2734375"
"18845.255783636","5440.2734375","5440.2734375","5440.2734375"
"18855.256574634","5440.2734375","5440.2734375","5440.2734375"
"18865.255763234","5440.2734375","5440.2734375","5440.2734375"
"18875.256439111","5440.2734375","5440.2734375","5440.2734375"
"18885.257106195","5440.2734375","5440.2734375","5440.2734375"
"18895.255579796","5440.2734375","5440.2734375","5440.2734375"
"18905.256118995","5440.2734375","5440.2734375","5440.2734375"
"18915.255525722","5440.2734375","5440.2734375","5440.2734375"
"18925.256569339","5440.2734375","5440.2734375","5440.2734375"
"18935.256647542","5440.2734375","5440.2734375","5440.2734375"
"18945.257110282","5440.2734375","5440.2734375","5440.2734375"
"18955.255529486","5440.2734375","5440.2734375","5440.2734375"
"18965.255637736","5440.2734375","5440.2734375","5440.2734375"
"18975.256187426","5440.2734375","5440.2734375","5440.2734375"
"18985.256053684","5440.2734375","5440.2734375","5440.2734375"
"18995.256341386","5440.2734375","5440.2734375","5440.2734375"
"19005.256516322","5440.2734375","5440.2734375","5440.2734375"
"19015.256839341","5440.2734375","5440.2734375","5440.2734375"
"19025.256226813","5440.2734375","5440.2734375","5440.2734375"
"19035.256003487","5440.2734375","5440.2734375","5440.2734375"
"19045.256253461","5440.2734375","5440.2734375","5440.2734375"
"19055.256499764","5440.2734375","5440.2734375","5440.2734375"
"19065.256523056","5440.2734375","5440.2734375","5440.2734375"
"19075.255998357","5440.2734375","5440.2734375","5440.2734375"
"19085.256509052","5440.2734375","5440.2734375","5440.2734375"
"19095.256359922","5440.2734375","5440.2734375","5440.2734375"
"19105.256487776","5440.2734375","5440.2734375","5440.2734375"
"19115.256340594","5440.2734375","5440.2734375","5440.2734375"
"19125.257346489","5440.2734375","5440.2734375","5440.2734375"
"19135.256039653","5440.2734375","5440.2734375","5440.2734375"
"19145.256589829","5440.2734375","5440.2734375","5440.2734375"
"19155.256168608","5440.2734375","5440.2734375","5440.2734375"
"19165.256842807","5440.2734375","5440.2734375","5440.2734375"
"19175.256053909","5440.2734375","5440.2734375","5440.2734375"
"19185.25692991","5440.2734375","5440.2734375","5440.2734375"
"19195.256582056","5440.2734375","5440.2734375","5440.2734375"
"19205.256295091","5440.2734375","5440.2734375","5440.2734375"
"19215.256860681","5440.2734375","5440.2734375","5440.2734375"
"19225.255622947","5440.2734375","5440.2734375","5440.2734375"
"19235.255522075","5440.2734375","5440.2734375","5440.2734375"
"19245.257073616","5440.2734375","5440.2734375","5440.2734375"
"19255.256800452","5440.2734375","5440.2734375","5440.2734375"
"19265.256413819","5440.2734375","5440.2734375","5440.2734375"
