"Relative Time (Process)","StudyAbroadGPT-7B-continued - system/disk./.usageGB","StudyAbroadGPT-7B-continued - system/disk./.usageGB__MIN","StudyAbroadGPT-7B-continued - system/disk./.usageGB__MAX"
"13295.256192319","6183.617504119873","6183.617504119873","6183.617504119873"
"13305.256543312","6183.617504119873","6183.617504119873","6183.617504119873"
"13315.256517514","6183.61750793457","6183.61750793457","6183.61750793457"
"13325.256529893","6183.617511749268","6183.617511749268","6183.617511749268"
"13335.256971266","6183.617511749268","6183.617511749268","6183.617511749268"
"13345.256424986","6183.617515563965","6183.617515563965","6183.617515563965"
"13355.260234622","6183.617515563965","6183.617515563965","6183.617515563965"
"13365.256266565","6183.617519378662","6183.617519378662","6183.617519378662"
"13375.256734059","6183.617519378662","6183.617519378662","6183.617519378662"
"13385.256646574","6183.617523193359","6183.617523193359","6183.617523193359"
"13395.256389511","6183.617523193359","6183.617523193359","6183.617523193359"
"13405.256706905","6183.617523193359","6183.617523193359","6183.617523193359"
"13415.256571779","6183.617527008057","6183.617527008057","6183.617527008057"
"13425.256150297","6183.617530822754","6183.617530822754","6183.617530822754"
"13435.257124268","6183.617530822754","6183.617530822754","6183.617530822754"
"13445.257109051","6183.617530822754","6183.617530822754","6183.617530822754"
"13455.257544764","6183.617534637451","6183.617534637451","6183.617534637451"
"13465.256588164","6183.617534637451","6183.617534637451","6183.617534637451"
"13475.257108022","6183.617538452148","6183.617538452148","6183.617538452148"
"13485.256317322","6183.617538452148","6183.617538452148","6183.617538452148"
"13495.257002885","6183.617542266846","6183.617542266846","6183.617542266846"
"13505.257142997","6183.617542266846","6183.617542266846","6183.617542266846"
"13515.256678021","6183.617546081543","6183.617546081543","6183.617546081543"
"13525.256449713","6183.617546081543","6183.617546081543","6183.617546081543"
"13535.256696382","6183.61754989624","6183.61754989624","6183.61754989624"
"13545.25715981","6183.61754989624","6183.61754989624","6183.61754989624"
"13555.256268712","6183.6175537109375","6183.6175537109375","6183.6175537109375"
"13565.25662445","6183.6175537109375","6183.6175537109375","6183.6175537109375"
"13575.256789275","6183.617557525635","6183.617557525635","6183.617557525635"
"13585.256865623","6183.617557525635","6183.617557525635","6183.617557525635"
"13595.257239182","6183.617557525635","6183.617557525635","6183.617557525635"
"13605.256995713","6183.617561340332","6183.617561340332","6183.617561340332"
"13615.256730669","6183.617561340332","6183.617561340332","6183.617561340332"
"13625.257125564","6183.617565155029","6183.617565155029","6183.617565155029"
"13635.256602656","6183.617565155029","6183.617565155029","6183.617565155029"
"13645.25678276","6183.617568969727","6183.617568969727","6183.617568969727"
"13655.25613136","6183.617568969727","6183.617568969727","6183.617568969727"
"13665.256855195","6183.617572784424","6183.617572784424","6183.617572784424"
"13675.25683984","6183.617576599121","6183.617576599121","6183.617576599121"
"13685.25716098","6183.617580413818","6183.617580413818","6183.617580413818"
"13695.25754141","6183.617580413818","6183.617580413818","6183.617580413818"
"13705.256584525","6183.617580413818","6183.617580413818","6183.617580413818"
"13715.256805947","6183.617584228516","6183.617584228516","6183.617584228516"
"13725.257286902","6183.617584228516","6183.617584228516","6183.617584228516"
"13735.257173952","6183.617588043213","6183.617588043213","6183.617588043213"
"13745.257003917","6183.617588043213","6183.617588043213","6183.617588043213"
"13755.257031372","6183.61759185791","6183.61759185791","6183.61759185791"
"13765.257327656","6183.61759185791","6183.61759185791","6183.61759185791"
"13775.256888542","6183.61759185791","6183.61759185791","6183.61759185791"
"13785.256682847","6183.617595672607","6183.617595672607","6183.617595672607"
"13795.256262539","6183.617599487305","6183.617599487305","6183.617599487305"
"13805.257347515","6183.617599487305","6183.617599487305","6183.617599487305"
"13815.256407892","6183.617599487305","6183.617599487305","6183.617599487305"
"13825.257063528","6183.617603302002","6183.617603302002","6183.617603302002"
"13835.257183339","6183.617603302002","6183.617603302002","6183.617603302002"
"13845.257093912","6183.617607116699","6183.617607116699","6183.617607116699"
"13855.256574764","6183.617607116699","6183.617607116699","6183.617607116699"
"13865.257091467","6183.6176109313965","6183.6176109313965","6183.6176109313965"
"13875.257652054","6183.6176109313965","6183.6176109313965","6183.6176109313965"
"13885.25724879","6183.617614746094","6183.617614746094","6183.617614746094"
"13895.256972846","6183.617614746094","6183.617614746094","6183.617614746094"
"13905.256498843","6183.617618560791","6183.617618560791","6183.617618560791"
"13915.257136277","6183.617622375488","6183.617622375488","6183.617622375488"
"13925.257004277","6183.617622375488","6183.617622375488","6183.617622375488"
"13935.257145313","6183.617626190186","6183.617626190186","6183.617626190186"
"13945.256761463","6183.617626190186","6183.617626190186","6183.617626190186"
"13955.256533722","6183.617626190186","6183.617626190186","6183.617626190186"
"13965.256629263","6183.617630004883","6183.617630004883","6183.617630004883"
"13975.256794085","6183.617630004883","6183.617630004883","6183.617630004883"
"13985.256334695","6183.61763381958","6183.61763381958","6183.61763381958"
"13995.256150906","6183.61763381958","6183.61763381958","6183.61763381958"
"14005.257141784","6183.617637634277","6183.617637634277","6183.617637634277"
"14015.257082921","6183.617637634277","6183.617637634277","6183.617637634277"
"14025.256240519","6183.617641448975","6183.617641448975","6183.617641448975"
"14035.257613263","6183.617641448975","6183.617641448975","6183.617641448975"
"14045.257042674","6183.617645263672","6183.617645263672","6183.617645263672"
"14055.256366765","6183.617645263672","6183.617645263672","6183.617645263672"
"14065.256516037","6183.617645263672","6183.617645263672","6183.617645263672"
"14075.257310427","6183.617649078369","6183.617649078369","6183.617649078369"
"14085.256710598","6183.617649078369","6183.617649078369","6183.617649078369"
"14095.257163828","6183.617652893066","6183.617652893066","6183.617652893066"
"14105.256486289","6183.617652893066","6183.617652893066","6183.617652893066"
"14115.25632562","6183.617656707764","6183.617656707764","6183.617656707764"
"14125.256645062","6183.617656707764","6183.617656707764","6183.617656707764"
"14135.256668589","6183.617656707764","6183.617656707764","6183.617656707764"
"14145.257641287","6183.617660522461","6183.617660522461","6183.617660522461"
"14155.256089718","6183.617664337158","6183.617664337158","6183.617664337158"
"14165.257265789","6183.6176681518555","6183.6176681518555","6183.6176681518555"
"14175.256322217","6183.6176681518555","6183.6176681518555","6183.6176681518555"
"14185.256773498","6183.6176681518555","6183.6176681518555","6183.6176681518555"
"14195.257163184","6183.617671966553","6183.617671966553","6183.617671966553"
"14205.257629313","6183.61767578125","6183.61767578125","6183.61767578125"
"14215.257183453","6183.61767578125","6183.61767578125","6183.61767578125"
"14225.256581362","6183.617679595947","6183.617679595947","6183.617679595947"
"14235.256268587","6183.617679595947","6183.617679595947","6183.617679595947"
"14245.256826149","6183.6176834106445","6183.6176834106445","6183.6176834106445"
"14255.256671924","6183.617687225342","6183.617687225342","6183.617687225342"
"14265.256507212","6183.617687225342","6183.617687225342","6183.617687225342"
"14275.256945858","6183.617691040039","6183.617691040039","6183.617691040039"
"14285.256851322","6183.617691040039","6183.617691040039","6183.617691040039"
"14295.256221992","6183.617694854736","6183.617694854736","6183.617694854736"
"14305.257152214","6183.617694854736","6183.617694854736","6183.617694854736"
"14315.256647836","6183.617698669434","6183.617698669434","6183.617698669434"
"14325.25647976","6183.617698669434","6183.617698669434","6183.617698669434"
"14335.257138161","6183.617698669434","6183.617698669434","6183.617698669434"
"14345.256790909","6183.617702484131","6183.617702484131","6183.617702484131"
"14355.256507918","6183.617706298828","6183.617706298828","6183.617706298828"
"14365.256300424","6183.617706298828","6183.617706298828","6183.617706298828"
"14375.256894903","6183.617706298828","6183.617706298828","6183.617706298828"
"14385.257109768","6183.617710113525","6183.617710113525","6183.617710113525"
"14395.256395993","6183.617710113525","6183.617710113525","6183.617710113525"
"14405.256803682","6183.617713928223","6183.617713928223","6183.617713928223"
"14415.256142899","6183.617713928223","6183.617713928223","6183.617713928223"
"14425.256332681","6183.61771774292","6183.61771774292","6183.61771774292"
"14435.257066303","6183.61771774292","6183.61771774292","6183.61771774292"
"14445.258499698","6183.617721557617","6183.617721557617","6183.617721557617"
"14455.257217652","6183.617721557617","6183.617721557617","6183.617721557617"
"14465.256866705","6183.618320465088","6183.618320465088","6183.618320465088"
"14475.256842787","6183.618320465088","6183.618320465088","6183.618320465088"
"14485.256282368","6183.618324279785","6183.618324279785","6183.618324279785"
"14495.256994583","6183.618324279785","6183.618324279785","6183.618324279785"
"14505.257134426","6183.618328094482","6183.618328094482","6183.618328094482"
"14515.257587055","6183.618328094482","6183.618328094482","6183.618328094482"
"14525.256832203","6183.61833190918","6183.61833190918","6183.61833190918"
"14535.256347564","6183.61833190918","6183.61833190918","6183.61833190918"
"14545.256652592","6183.618335723877","6183.618335723877","6183.618335723877"
"14555.256452846","6183.618339538574","6183.618339538574","6183.618339538574"
"14565.256324446","6183.618339538574","6183.618339538574","6183.618339538574"
"14575.256637708","6183.6183433532715","6183.6183433532715","6183.6183433532715"
"14585.25691107","6183.6183433532715","6183.6183433532715","6183.6183433532715"
"14595.256849014","6183.6183433532715","6183.6183433532715","6183.6183433532715"
"14605.256366798","6183.618347167969","6183.618347167969","6183.618347167969"
"14615.256659522","6183.618347167969","6183.618347167969","6183.618347167969"
"14625.256619101","6183.618350982666","6183.618350982666","6183.618350982666"
"14635.256785561","6183.618350982666","6183.618350982666","6183.618350982666"
"14645.256630549","6183.618354797363","6183.618354797363","6183.618354797363"
"14655.256195643","6183.618354797363","6183.618354797363","6183.618354797363"
"14665.256508999","6183.618358612061","6183.618358612061","6183.618358612061"
"14675.256603206","6183.618362426758","6183.618362426758","6183.618362426758"
"14685.257051478","6183.618362426758","6183.618362426758","6183.618362426758"
"14695.256685592","6183.618366241455","6183.618366241455","6183.618366241455"
"14705.257310814","6183.618370056152","6183.618370056152","6183.618370056152"
"14715.257170477","6183.618370056152","6183.618370056152","6183.618370056152"
"14725.257302249","6183.618370056152","6183.618370056152","6183.618370056152"
"14735.257155356","6183.61837387085","6183.61837387085","6183.61837387085"
"14745.257136371","6183.618377685547","6183.618377685547","6183.618377685547"
"14755.256841059","6183.618377685547","6183.618377685547","6183.618377685547"
"14765.257075784","6183.618381500244","6183.618381500244","6183.618381500244"
"14775.257569592","6183.618381500244","6183.618381500244","6183.618381500244"
"14785.257287595","6183.618385314941","6183.618385314941","6183.618385314941"
"14795.256613166","6183.618385314941","6183.618385314941","6183.618385314941"
"14805.25837279","6183.618389129639","6183.618389129639","6183.618389129639"
"14815.257314144","6183.618389129639","6183.618389129639","6183.618389129639"
"14825.257078345","6183.618392944336","6183.618392944336","6183.618392944336"
"14835.257491182","6183.618396759033","6183.618396759033","6183.618396759033"
"14845.256048105","6183.618396759033","6183.618396759033","6183.618396759033"
"14855.257113163","6183.6184005737305","6183.6184005737305","6183.6184005737305"
"14865.257085537","6183.6184005737305","6183.6184005737305","6183.6184005737305"
"14875.256643284","6183.618404388428","6183.618404388428","6183.618404388428"
"14885.256359568","6183.618404388428","6183.618404388428","6183.618404388428"
"14895.256499626","6183.618404388428","6183.618404388428","6183.618404388428"
"14905.256571678","6183.618408203125","6183.618408203125","6183.618408203125"
"14915.256641887","6183.618412017822","6183.618412017822","6183.618412017822"
"14925.257484033","6183.618412017822","6183.618412017822","6183.618412017822"
"14935.25651012","6183.6184158325195","6183.6184158325195","6183.6184158325195"
"14945.256624813","6183.6184158325195","6183.6184158325195","6183.6184158325195"
"14955.256862722","6183.618419647217","6183.618419647217","6183.618419647217"
"14965.256455417","6183.618419647217","6183.618419647217","6183.618419647217"
"14975.256499504","6183.618423461914","6183.618423461914","6183.618423461914"
"14985.257515222","6183.618423461914","6183.618423461914","6183.618423461914"
"14995.25655927","6183.618423461914","6183.618423461914","6183.618423461914"
"15005.256955207","6183.618427276611","6183.618427276611","6183.618427276611"
"15015.256666714","6183.618427276611","6183.618427276611","6183.618427276611"
"15025.256404569","6183.618427276611","6183.618427276611","6183.618427276611"
"15035.256991051","6183.618431091309","6183.618431091309","6183.618431091309"
"15045.257919339","6183.618431091309","6183.618431091309","6183.618431091309"
"15055.256315172","6183.618434906006","6183.618434906006","6183.618434906006"
"15065.256839491","6183.618438720703","6183.618438720703","6183.618438720703"
"15075.25622004","6183.618438720703","6183.618438720703","6183.618438720703"
"15085.256941167","6183.618438720703","6183.618438720703","6183.618438720703"
"15095.256141359","6183.6184425354","6183.6184425354","6183.6184425354"
"15105.257232154","6183.6184425354","6183.6184425354","6183.6184425354"
"15115.256289378","6183.618446350098","6183.618446350098","6183.618446350098"
"15125.256386474","6183.618446350098","6183.618446350098","6183.618446350098"
"15135.257184152","6183.618450164795","6183.618450164795","6183.618450164795"
"15145.256831624","6183.618450164795","6183.618450164795","6183.618450164795"
"15155.257103395","6183.618453979492","6183.618453979492","6183.618453979492"
"15165.256363823","6183.618453979492","6183.618453979492","6183.618453979492"
"15175.257690323","6183.618457794189","6183.618457794189","6183.618457794189"
"15185.256831893","6183.618457794189","6183.618457794189","6183.618457794189"
"15195.256851517","6183.618457794189","6183.618457794189","6183.618457794189"
"15205.256788803","6183.618461608887","6183.618461608887","6183.618461608887"
"15215.256630984","6183.618465423584","6183.618465423584","6183.618465423584"
"15225.256162307","6183.618465423584","6183.618465423584","6183.618465423584"
"15235.256497941","6183.618465423584","6183.618465423584","6183.618465423584"
"15245.256574323","6183.618469238281","6183.618469238281","6183.618469238281"
"15255.257076403","6183.618469238281","6183.618469238281","6183.618469238281"
"15265.256355868","6183.6184730529785","6183.6184730529785","6183.6184730529785"
"15275.256647766","6183.618476867676","6183.618476867676","6183.618476867676"
"15285.256778282","6183.618476867676","6183.618476867676","6183.618476867676"
"15295.256850259","6183.618480682373","6183.618480682373","6183.618480682373"
"15305.257163657","6183.61848449707","6183.61848449707","6183.61848449707"
"15315.257370418","6183.61848449707","6183.61848449707","6183.61848449707"
"15325.256143448","6183.618488311768","6183.618488311768","6183.618488311768"
"15335.257562279","6183.618488311768","6183.618488311768","6183.618488311768"
"15345.2575488","6183.618488311768","6183.618488311768","6183.618488311768"
"15355.25664202","6183.618492126465","6183.618492126465","6183.618492126465"
"15365.256408069","6183.618492126465","6183.618492126465","6183.618492126465"
"15375.257171643","6183.618495941162","6183.618495941162","6183.618495941162"
"15385.257529553","6183.618495941162","6183.618495941162","6183.618495941162"
"15395.257047959","6183.618499755859","6183.618499755859","6183.618499755859"
"15405.256814233","6183.618499755859","6183.618499755859","6183.618499755859"
"15415.257077747","6183.618503570557","6183.618503570557","6183.618503570557"
"15425.256771146","6183.618503570557","6183.618503570557","6183.618503570557"
"15435.25702595","6183.618507385254","6183.618507385254","6183.618507385254"
"15445.257060078","6183.618507385254","6183.618507385254","6183.618507385254"
"15455.256938943","6183.618507385254","6183.618507385254","6183.618507385254"
"15465.257781013","6183.618511199951","6183.618511199951","6183.618511199951"
"15475.25686719","6183.618511199951","6183.618511199951","6183.618511199951"
"15485.256962037","6183.618515014648","6183.618515014648","6183.618515014648"
"15495.257214834","6183.618515014648","6183.618515014648","6183.618515014648"
"15505.256167473","6183.618518829346","6183.618518829346","6183.618518829346"
"15515.256895163","6183.618518829346","6183.618518829346","6183.618518829346"
"15525.256504909","6183.618522644043","6183.618522644043","6183.618522644043"
"15535.257022816","6183.618522644043","6183.618522644043","6183.618522644043"
"15545.256683274","6183.61852645874","6183.61852645874","6183.61852645874"
"15555.257426985","6183.61852645874","6183.61852645874","6183.61852645874"
"15565.256265337","6183.61852645874","6183.61852645874","6183.61852645874"
"15575.256062016","6183.6185302734375","6183.6185302734375","6183.6185302734375"
"15585.257367723","6183.6185302734375","6183.6185302734375","6183.6185302734375"
"15595.258019999","6183.618534088135","6183.618534088135","6183.618534088135"
"15605.256573459","6183.618534088135","6183.618534088135","6183.618534088135"
"15615.256733181","6183.618537902832","6183.618537902832","6183.618537902832"
"15625.256580431","6183.618537902832","6183.618537902832","6183.618537902832"
"15635.256787306","6183.618541717529","6183.618541717529","6183.618541717529"
"15645.256813358","6183.618541717529","6183.618541717529","6183.618541717529"
"15655.256755568","6183.618545532227","6183.618545532227","6183.618545532227"
"15665.256409844","6183.618545532227","6183.618545532227","6183.618545532227"
"15675.257265075","6183.618549346924","6183.618549346924","6183.618549346924"
"15685.256505602","6183.618549346924","6183.618549346924","6183.618549346924"
"15695.257267965","6183.618553161621","6183.618553161621","6183.618553161621"
"15705.256987625","6183.618553161621","6183.618553161621","6183.618553161621"
"15715.256549701","6183.618556976318","6183.618556976318","6183.618556976318"
"15725.257005675","6183.618556976318","6183.618556976318","6183.618556976318"
"15735.256166313","6183.618560791016","6183.618560791016","6183.618560791016"
"15745.256125815","6183.618560791016","6183.618560791016","6183.618560791016"
"15755.256177418","6183.618564605713","6183.618564605713","6183.618564605713"
"15765.256111553","6183.618564605713","6183.618564605713","6183.618564605713"
"15775.256511253","6183.61856842041","6183.61856842041","6183.61856842041"
"15785.256812502","6183.61856842041","6183.61856842041","6183.61856842041"
"15795.257153449","6183.61856842041","6183.61856842041","6183.61856842041"
"15805.257100932","6183.618572235107","6183.618572235107","6183.618572235107"
"15815.256740734","6183.618572235107","6183.618572235107","6183.618572235107"
"15825.256667761","6183.618576049805","6183.618576049805","6183.618576049805"
"15835.256938512","6183.618579864502","6183.618579864502","6183.618579864502"
"15845.257314828","6183.618579864502","6183.618579864502","6183.618579864502"
"15855.256523851","6183.618579864502","6183.618579864502","6183.618579864502"
"15865.256899908","6183.618583679199","6183.618583679199","6183.618583679199"
"15875.257075125","6183.618583679199","6183.618583679199","6183.618583679199"
"15885.256661665","6183.618583679199","6183.618583679199","6183.618583679199"
"15895.256525588","6183.6185874938965","6183.6185874938965","6183.6185874938965"
"15905.256127767","6183.6185874938965","6183.6185874938965","6183.6185874938965"
"15915.257146872","6183.618591308594","6183.618591308594","6183.618591308594"
"15925.257053257","6183.618591308594","6183.618591308594","6183.618591308594"
"15935.256231963","6183.618595123291","6183.618595123291","6183.618595123291"
"15945.256724466","6183.618595123291","6183.618595123291","6183.618595123291"
"15955.257160878","6183.618598937988","6183.618598937988","6183.618598937988"
"15965.256705383","6183.618598937988","6183.618598937988","6183.618598937988"
"15975.256489816","6183.618598937988","6183.618598937988","6183.618598937988"
"15985.256803201","6183.618602752686","6183.618602752686","6183.618602752686"
"15995.256061881","6183.618606567383","6183.618606567383","6183.618606567383"
"16005.256843566","6183.618606567383","6183.618606567383","6183.618606567383"
"16015.25683953","6183.618606567383","6183.618606567383","6183.618606567383"
"16025.256183556","6183.61861038208","6183.61861038208","6183.61861038208"
"16035.256713324","6183.61861038208","6183.61861038208","6183.61861038208"
"16045.256995142","6183.618614196777","6183.618614196777","6183.618614196777"
"16055.256388418","6183.618614196777","6183.618614196777","6183.618614196777"
"16065.256061565","6183.618618011475","6183.618618011475","6183.618618011475"
"16075.257376147","6183.618621826172","6183.618621826172","6183.618621826172"
"16085.256494289","6183.618621826172","6183.618621826172","6183.618621826172"
"16095.257299275","6183.618625640869","6183.618625640869","6183.618625640869"
"16105.256510749","6183.618625640869","6183.618625640869","6183.618625640869"
"16115.256994896","6183.618629455566","6183.618629455566","6183.618629455566"
"16125.256545894","6183.618629455566","6183.618629455566","6183.618629455566"
"16135.257149142","6183.618633270264","6183.618633270264","6183.618633270264"
"16145.256641675","6183.618633270264","6183.618633270264","6183.618633270264"
"16155.257011168","6183.618633270264","6183.618633270264","6183.618633270264"
"16165.256714818","6183.618637084961","6183.618637084961","6183.618637084961"
"16175.256711486","6183.618637084961","6183.618637084961","6183.618637084961"
"16185.257183715","6183.618640899658","6183.618640899658","6183.618640899658"
"16195.257161881","6183.618640899658","6183.618640899658","6183.618640899658"
"16205.256544796","6183.6186447143555","6183.6186447143555","6183.6186447143555"
"16215.257112619","6183.6186447143555","6183.6186447143555","6183.6186447143555"
"16225.256823512","6183.6186447143555","6183.6186447143555","6183.6186447143555"
"16235.257239475","6183.618648529053","6183.618648529053","6183.618648529053"
"16245.257828978","6183.618648529053","6183.618648529053","6183.618648529053"
"16255.257260561","6183.61865234375","6183.61865234375","6183.61865234375"
"16265.256453609","6183.61865234375","6183.61865234375","6183.61865234375"
"16275.257710636","6183.618656158447","6183.618656158447","6183.618656158447"
"16285.256835727","6183.618656158447","6183.618656158447","6183.618656158447"
"16295.257341796","6183.6186599731445","6183.6186599731445","6183.6186599731445"
"16305.256648935","6183.6186599731445","6183.6186599731445","6183.6186599731445"
"16315.256714174","6183.618663787842","6183.618663787842","6183.618663787842"
"16325.257447508","6183.618663787842","6183.618663787842","6183.618663787842"
"16335.256389198","6183.618667602539","6183.618667602539","6183.618667602539"
"16345.256383847","6183.618667602539","6183.618667602539","6183.618667602539"
"16355.25603866","6183.618671417236","6183.618671417236","6183.618671417236"
"16365.256418737","6183.618679046631","6183.618679046631","6183.618679046631"
"16375.256780968","6183.618682861328","6183.618682861328","6183.618682861328"
"16385.25693663","6183.618682861328","6183.618682861328","6183.618682861328"
"16395.257727091","6183.618682861328","6183.618682861328","6183.618682861328"
"16405.256273003","6183.618686676025","6183.618686676025","6183.618686676025"
"16415.256884341","6183.618686676025","6183.618686676025","6183.618686676025"
"16425.257392303","6183.618690490723","6183.618690490723","6183.618690490723"
"16435.256938566","6183.618690490723","6183.618690490723","6183.618690490723"
"16445.256982246","6183.618690490723","6183.618690490723","6183.618690490723"
"16455.257722175","6183.61869430542","6183.61869430542","6183.61869430542"
"16465.257072838","6183.61869430542","6183.61869430542","6183.61869430542"
"16475.25726281","6183.61869430542","6183.61869430542","6183.61869430542"
"16485.25639379","6183.61869430542","6183.61869430542","6183.61869430542"
"16495.25696311","6183.618698120117","6183.618698120117","6183.618698120117"
"16505.256549905","6183.618698120117","6183.618698120117","6183.618698120117"
"16515.256818648","6183.618698120117","6183.618698120117","6183.618698120117"
"16525.256615766","6183.618701934814","6183.618701934814","6183.618701934814"
"16535.256602115","6183.618705749512","6183.618705749512","6183.618705749512"
"16545.256177921","6183.618709564209","6183.618709564209","6183.618709564209"
"16555.256997099","6183.618709564209","6183.618709564209","6183.618709564209"
"16565.256957964","6183.618713378906","6183.618713378906","6183.618713378906"
"16575.257814263","6183.618713378906","6183.618713378906","6183.618713378906"
"16585.257027307","6183.618713378906","6183.618713378906","6183.618713378906"
"16595.256290638","6183.6187171936035","6183.6187171936035","6183.6187171936035"
"16605.256529127","6183.6187171936035","6183.6187171936035","6183.6187171936035"
"16615.256772238","6183.618721008301","6183.618721008301","6183.618721008301"
"16625.256317882","6183.618721008301","6183.618721008301","6183.618721008301"
"16635.256918998","6183.618724822998","6183.618724822998","6183.618724822998"
"16645.25639501","6183.618724822998","6183.618724822998","6183.618724822998"
"16655.257268423","6183.618728637695","6183.618728637695","6183.618728637695"
"16665.256542212","6183.618728637695","6183.618728637695","6183.618728637695"
"16675.257045926","6183.618732452393","6183.618732452393","6183.618732452393"
"16685.256868171","6183.618732452393","6183.618732452393","6183.618732452393"
"16695.257260568","6183.61873626709","6183.61873626709","6183.61873626709"
"16705.257103794","6183.61873626709","6183.61873626709","6183.61873626709"
"16715.256448098","6183.618740081787","6183.618740081787","6183.618740081787"
"16725.256148377","6183.618740081787","6183.618740081787","6183.618740081787"
"16735.256296236","6183.618743896484","6183.618743896484","6183.618743896484"
"16745.257458075","6183.618743896484","6183.618743896484","6183.618743896484"
"16755.25706585","6183.618747711182","6183.618747711182","6183.618747711182"
"16765.256672709","6183.618747711182","6183.618747711182","6183.618747711182"
"16775.256586583","6183.618751525879","6183.618751525879","6183.618751525879"
"16785.256839581","6183.618751525879","6183.618751525879","6183.618751525879"
"16795.256721615","6183.618755340576","6183.618755340576","6183.618755340576"
"16805.256866236","6183.618755340576","6183.618755340576","6183.618755340576"
"16815.256774917","6183.618755340576","6183.618755340576","6183.618755340576"
"16825.257092156","6183.618759155273","6183.618759155273","6183.618759155273"
"16835.256699791","6183.618759155273","6183.618759155273","6183.618759155273"
"16845.256323787","6183.618762969971","6183.618762969971","6183.618762969971"
"16855.25669761","6183.618766784668","6183.618766784668","6183.618766784668"
"16865.25662465","6183.618766784668","6183.618766784668","6183.618766784668"
"16875.256345626","6183.618770599365","6183.618770599365","6183.618770599365"
"16885.256357835","6183.618770599365","6183.618770599365","6183.618770599365"
"16895.256686197","6183.6187744140625","6183.6187744140625","6183.6187744140625"
"16905.256478698","6183.6187744140625","6183.6187744140625","6183.6187744140625"
"16915.2567513","6183.61877822876","6183.61877822876","6183.61877822876"
"16925.256422943","6183.61877822876","6183.61877822876","6183.61877822876"
"16935.256909357","6183.61877822876","6183.61877822876","6183.61877822876"
"16945.256123499","6183.61877822876","6183.61877822876","6183.61877822876"
"16955.256571461","6183.61877822876","6183.61877822876","6183.61877822876"
"16965.257612737","6183.618782043457","6183.618782043457","6183.618782043457"
"16975.257140111","6183.618785858154","6183.618785858154","6183.618785858154"
"16985.256995885","6183.618785858154","6183.618785858154","6183.618785858154"
"16995.257026284","6183.618789672852","6183.618789672852","6183.618789672852"
"17005.257141776","6183.618789672852","6183.618789672852","6183.618789672852"
"17015.257034811","6183.618789672852","6183.618789672852","6183.618789672852"
"17025.257126991","6183.618793487549","6183.618793487549","6183.618793487549"
"17035.256760512","6183.618793487549","6183.618793487549","6183.618793487549"
"17045.256547954","6183.618797302246","6183.618797302246","6183.618797302246"
"17055.256901926","6183.618797302246","6183.618797302246","6183.618797302246"
"17065.257186272","6183.618801116943","6183.618801116943","6183.618801116943"
"17075.256617855","6183.618801116943","6183.618801116943","6183.618801116943"
"17085.256552026","6183.618801116943","6183.618801116943","6183.618801116943"
"17095.256544045","6183.618804931641","6183.618804931641","6183.618804931641"
"17105.256809798","6183.618808746338","6183.618808746338","6183.618808746338"
"17115.257813041","6183.618808746338","6183.618808746338","6183.618808746338"
"17125.256210354","6183.618808746338","6183.618808746338","6183.618808746338"
"17135.256361652","6183.618812561035","6183.618812561035","6183.618812561035"
"17145.257481689","6183.618812561035","6183.618812561035","6183.618812561035"
"17155.25656622","6183.618816375732","6183.618816375732","6183.618816375732"
"17165.256995569","6183.618816375732","6183.618816375732","6183.618816375732"
"17175.256417327","6183.61882019043","6183.61882019043","6183.61882019043"
"17185.256653707","6183.61882019043","6183.61882019043","6183.61882019043"
"17195.25645322","6183.61882019043","6183.61882019043","6183.61882019043"
"17205.256340017","6183.618824005127","6183.618824005127","6183.618824005127"
"17215.257234073","6183.618827819824","6183.618827819824","6183.618827819824"
"17225.25686352","6183.618827819824","6183.618827819824","6183.618827819824"
"17235.25779345","6183.6188316345215","6183.6188316345215","6183.6188316345215"
"17245.256553165","6183.6188316345215","6183.6188316345215","6183.6188316345215"
"17255.256250592","6183.6188316345215","6183.6188316345215","6183.6188316345215"
"17265.25646035","6183.618835449219","6183.618835449219","6183.618835449219"
"17275.256733848","6183.618839263916","6183.618839263916","6183.618839263916"
"17285.257035811","6183.618839263916","6183.618839263916","6183.618839263916"
"17295.256571139","6183.618839263916","6183.618839263916","6183.618839263916"
"17305.256976832","6183.618843078613","6183.618843078613","6183.618843078613"
"17315.257219352","6183.618843078613","6183.618843078613","6183.618843078613"
"17325.256354618","6183.618843078613","6183.618843078613","6183.618843078613"
"17335.256562347","6183.618846893311","6183.618846893311","6183.618846893311"
"17345.256906816","6183.618850708008","6183.618850708008","6183.618850708008"
"17355.25764116","6183.618850708008","6183.618850708008","6183.618850708008"
"17365.256725029","6183.618854522705","6183.618854522705","6183.618854522705"
"17375.256427429","6183.618854522705","6183.618854522705","6183.618854522705"
"17385.257057672","6183.618858337402","6183.618858337402","6183.618858337402"
"17395.256954472","6183.618858337402","6183.618858337402","6183.618858337402"
"17405.256766647","6183.6188621521","6183.6188621521","6183.6188621521"
"17415.257336888","6183.6188621521","6183.6188621521","6183.6188621521"
"17425.257060682","6183.6188621521","6183.6188621521","6183.6188621521"
"17435.256512112","6183.618865966797","6183.618865966797","6183.618865966797"
"17445.256395503","6183.618865966797","6183.618865966797","6183.618865966797"
"17455.256628828","6183.618869781494","6183.618869781494","6183.618869781494"
"17465.256793695","6183.618869781494","6183.618869781494","6183.618869781494"
