"Relative Time (Process)","StudyAbroadGPT-7B - system/cpu","StudyAbroadGPT-7B - system/cpu__MIN","StudyAbroadGPT-7B - system/cpu__MAX"
"17405.407441192","23.931128161604484","23.931128161604484","23.931128161604484"
"17415.407020981","23.93173090084824","23.93173090084824","23.93173090084824"
"17425.407347573","23.932318108112224","23.932318108112224","23.932318108112224"
"17435.407105198","23.932919418465428","23.932919418465428","23.932919418465428"
"17445.407162948","23.933505548922792","23.933505548922792","23.933505548922792"
"17455.40757128","23.934104530390037","23.934104530390037","23.934104530390037"
"17465.406646689","23.934690779975092","23.934690779975092","23.934690779975092"
"17475.406938703","23.93528866573834","23.93528866573834","23.93528866573834"
"17485.406920182","23.935872436121198","23.935872436121198","23.935872436121198"
"17495.406899344","23.936455633788476","23.936455633788476","23.936455633788476"
"17505.406606956","23.937052299938784","23.937052299938784","23.937052299938784"
"17515.407616804","23.937646631084263","23.937646631084263","23.937646631084263"
"17525.407906402","23.93822747740884","23.93822747740884","23.93822747740884"
"17535.406963189","23.938822956700157","23.938822956700157","23.938822956700157"
"17545.407452381","23.939415859963567","23.939415859963567","23.939415859963567"
"17555.407238002","23.93999555780243","23.93999555780243","23.93999555780243"
"17565.407146887","23.94060158330487","23.94060158330487","23.94060158330487"
"17575.407289126","23.941179468590477","23.941179468590477","23.941179468590477"
"17585.407168548","23.941770637974003","23.941770637974003","23.941770637974003"
"17595.410739573","23.942356370753313","23.942356370753313","23.942356370753313"
"17605.407630697","23.942950270015952","23.942950270015952","23.942950270015952"
"17615.406676033","23.9435269832226","23.9435269832226","23.9435269832226"
"17625.406857767","23.944128803026967","23.944128803026967","23.944128803026967"
"17635.407291361","23.94468896895184","23.94468896895184","23.94468896895184"
"17645.407013261","23.94529005301261","23.94529005301261","23.94529005301261"
"17655.406604024","23.945863539589105","23.945863539589105","23.945863539589105"
"17665.40710489","23.946448886325605","23.946448886325605","23.946448886325605"
"17675.406654159","23.94704831793932","23.94704831793932","23.94704831793932"
"17685.406614708","23.947619461065493","23.947619461065493","23.947619461065493"
"17695.407213307","23.94818920100029","23.94818920100029","23.94818920100029"
"17705.406937198","23.94875941263645","23.94875941263645","23.94875941263645"
"17715.406530061","23.94934269508519","23.94934269508519","23.94934269508519"
"17725.407531099","23.94991010447859","23.94991010447859","23.94991010447859"
"17735.40692053","23.95050595829021","23.95050595829021","23.95050595829021"
"17745.407153412","23.951072964280392","23.951072964280392","23.951072964280392"
"17755.407086989","23.95163998336163","23.95163998336163","23.95163998336163"
"17765.407050864","23.95221956189735","23.95221956189735","23.95221956189735"
"17775.406614658","23.952799114854532","23.952799114854532","23.952799114854532"
"17785.406644939","23.953377458917984","23.953377458917984","23.953377458917984"
"17795.407392997","23.953940785997204","23.953940785997204","23.953940785997204"
"17805.407286047","23.95450476024238","23.95450476024238","23.95450476024238"
"17815.40771229","23.955080734670663","23.955080734670663","23.955080734670663"
"17825.406685919","23.955657949229387","23.955657949229387","23.955657949229387"
"17835.406970203","23.956219365868368","23.956219365868368","23.956219365868368"
"17845.407128382","23.95679390597268","23.95679390597268","23.95679390597268"
"17855.407191271","23.95736791000828","23.95736791000828","23.95736791000828"
"17865.406716485","23.957928550423734","23.957928550423734","23.957928550423734"
"17875.407182438","23.958500946623232","23.958500946623232","23.958500946623232"
"17885.407390116","23.959059430761243","23.959059430761243","23.959059430761243"
"17895.407169289","23.959644729873368","23.959644729873368","23.959644729873368"
"17905.406878041","23.96020266810935","23.96020266810935","23.96020266810935"
"17915.406994464","23.960759531684705","23.960759531684705","23.960759531684705"
"17925.407563805","23.961341995297786","23.961341995297786","23.961341995297786"
"17935.40719081","23.961898271975993","23.961898271975993","23.961898271975993"
"17945.407488409","23.96246645856341","23.96246645856341","23.96246645856341"
"17955.407357155","23.96303463262047","23.96303463262047","23.96303463262047"
"17965.407378651","23.9635887148395","23.9635887148395","23.9635887148395"
"17975.407136479","23.964155771655065","23.964155771655065","23.964155771655065"
"17985.406872627","23.964708849045866","23.964708849045866","23.964708849045866"
"17995.407325635","23.96527391677344","23.96527391677344","23.96527391677344"
"18005.406764275","23.965826230263858","23.965826230263858","23.965826230263858"
"18015.407454262","23.966376386873474","23.966376386873474","23.966376386873474"
"18025.407253312","23.96692712704039","23.96692712704039","23.96692712704039"
"18035.407448245","23.96747673690452","23.96747673690452","23.96747673690452"
"18045.407361902","23.968039642892844","23.968039642892844","23.968039642892844"
"18055.407248674","23.968588459220808","23.968588459220808","23.968588459220808"
"18065.406668839","23.96915043976972","23.96915043976972","23.96915043976972"
"18075.40695763","23.969697610577224","23.969697610577224","23.969697610577224"
"18085.407175208","23.97024430353098","23.97024430353098","23.97024430353098"
"18095.407101267","23.970804049061503","23.970804049061503","23.970804049061503"
"18105.407005218","23.971336644633915","23.971336644633915","23.971336644633915"
"18115.406954226","23.971908558400898","23.971908558400898","23.971908558400898"
"18125.406998178","23.9724529649916","23.9724529649916","23.9724529649916"
"18135.407147026","23.97301020189703","23.97301020189703","23.97301020189703"
"18145.406765005","23.973540775780517","23.973540775780517","23.973540775780517"
"18155.406923829","23.974083487841735","23.974083487841735","23.974083487841735"
"18165.407182418","23.97465193457202","23.97465193457202","23.97465193457202"
"18175.40718326","23.975193630482106","23.975193630482106","23.975193630482106"
"18185.40814152","23.97573369207093","23.97573369207093","23.97573369207093"
"18195.407170057","23.976288628935556","23.976288628935556","23.976288628935556"
"18205.406834692","23.976842212012393","23.976842212012393","23.976842212012393"
"18215.406718033","23.97738180638924","23.97738180638924","23.97738180638924"
"18225.407077522","23.977920235574334","23.977920235574334","23.977920235574334"
"18235.407630992","23.97845784455556","23.97845784455556","23.97845784455556"
"18245.408178596","23.978996233190692","23.978996233190692","23.978996233190692"
"18255.407241589","23.97954645982527","23.97954645982527","23.97954645982527"
"18265.406939118","23.980083335293887","23.980083335293887","23.980083335293887"
"18275.407148925","23.980632354818194","23.980632354818194","23.980632354818194"
"18285.407353981","23.98116745882499","23.98116745882499","23.98116745882499"
"18295.407608489","23.98170236874206","23.98170236874206","23.98170236874206"
"18305.407787793","23.98226236592137","23.98226236592137","23.98226236592137"
"18315.407490931","23.98278338290563","23.98278338290563","23.98278338290563"
"18325.406874642","23.98333046247308","23.98333046247308","23.98333046247308"
"18335.406681462","23.983876508664935","23.983876508664935","23.983876508664935"
"18345.406899629","23.984408315359197","23.984408315359197","23.984408315359197"
"18355.406703615","23.984940074474387","23.984940074474387","23.984940074474387"
"18365.407663633","23.985482862711727","23.985482862711727","23.985482862711727"
"18375.40731561","23.9860137277581","23.9860137277581","23.9860137277581"
"18385.407432051","23.98655648354448","23.98655648354448","23.98655648354448"
"18395.40683386","23.9870865527849","23.9870865527849","23.9870865527849"
"18405.407025601","23.98762808594297","23.98762808594297","23.98762808594297"
"18415.407139843","23.98815613631531","23.98815613631531","23.98815613631531"
"18425.40770226","23.988696082610815","23.988696082610815","23.988696082610815"
"18435.406989451","23.989224041885223","23.989224041885223","23.989224041885223"
"18445.407539839","23.989749846413186","23.989749846413186","23.989749846413186"
"18455.406558528","23.990277077751344","23.990277077751344","23.990277077751344"
"18465.407175241","23.990814746699584","23.990814746699584","23.990814746699584"
"18475.407119566","23.991339739662095","23.991339739662095","23.991339739662095"
"18485.406706981","23.99187757961496","23.99187757961496","23.99187757961496"
"18495.406601348","23.992401400079455","23.992401400079455","23.992401400079455"
"18505.406512259","23.99293773404933","23.99293773404933","23.99293773404933"
"18515.407254428","23.99345952271777","23.99345952271777","23.99345952271777"
"18525.407109432","23.993981833728423","23.993981833728423","23.993981833728423"
"18535.406863727","23.994516757571517","23.994516757571517","23.994516757571517"
"18545.407271667","23.995037252579213","23.995037252579213","23.995037252579213"
"18555.40689334","23.995558287266743","23.995558287266743","23.995558287266743"
"18565.407596576","23.99610318840115","23.99610318840115","23.99610318840115"
"18575.407453154","23.99662277951792","23.99662277951792","23.99662277951792"
"18585.406566752","23.997155715008393","23.997155715008393","23.997155715008393"
"18595.406816365","23.997673787493326","23.997673787493326","23.997673787493326"
"18605.407501596","23.998190715319005","23.998190715319005","23.998190715319005"
"18615.407189807","23.99870856387541","23.99870856387541","23.99870856387541"
"18625.407115982","23.999238061054236","23.999238061054236","23.999238061054236"
"18635.407105793","23.9997542979467","23.9997542979467","23.9997542979467"
"18645.406696836","24.000283414834296","24.000283414834296","24.000283414834296"
"18655.407912538","24.00079703664183","24.00079703664183","24.00079703664183"
"18665.407545835","24.001312065562104","24.001312065562104","24.001312065562104"
"18675.406981845","24.001839654705694","24.001839654705694","24.001839654705694"
"18685.406783038","24.002366344858476","24.002366344858476","24.002366344858476"
"18695.406802868","24.002879332912574","24.002879332912574","24.002879332912574"
"18705.406804636","24.003404642301224","24.003404642301224","24.003404642301224"
"18715.407079943","24.003903455731717","24.003903455731717","24.003903455731717"
"18725.407448249","24.004427111214785","24.004427111214785","24.004427111214785"
"18735.407149675","24.00493841595199","24.00493841595199","24.00493841595199"
"18745.407880497","24.005460645367734","24.005460645367734","24.005460645367734"
"18755.407486331","24.00597095692148","24.00597095692148","24.00597095692148"
"18765.407180693","24.006467852660172","24.006467852660172","24.006467852660172"
"18775.40696326","24.00698979318018","24.00698979318018","24.00698979318018"
"18785.406529854","24.007511284279296","24.007511284279296","24.007511284279296"
"18795.407351688","24.00801803649677","24.00801803649677","24.00801803649677"
"18805.407373918","24.00852531888125","24.00852531888125","24.00852531888125"
"18815.407408187","24.009044705442346","24.009044705442346","24.009044705442346"
"18825.406884489","24.00955156417976","24.00955156417976","24.00955156417976"
"18835.407618533","24.010056294532227","24.010056294532227","24.010056294532227"
"18845.406651939","24.01056258561476","24.01056258561476","24.01056258561476"
"18855.407166333","24.0110793594461","24.0110793594461","24.0110793594461"
"18865.407180585","24.011570754674654","24.011570754674654","24.011570754674654"
"18875.40714231","24.01208706325916","24.01208706325916","24.01208706325916"
"18885.406676685","24.01259075385191","24.01259075385191","24.01259075385191"
"18895.406809158","24.013105836329242","24.013105836329242","24.013105836329242"
"18905.407566362","24.01361964435346","24.01361964435346","24.01361964435346"
"18915.406999557","24.014121901625224","24.014121901625224","24.014121901625224"
"18925.407230034","24.014635361734314","24.014635361734314","24.014635361734314"
"18935.407458962","24.015135594178126","24.015135594178126","24.015135594178126"
"18945.4065297","24.01564939250049","24.01564939250049","24.01564939250049"
"18955.406974312","24.01614863530302","24.01614863530302","24.01614863530302"
"18965.406866","24.01666024316667","24.01666024316667","24.01666024316667"
"18975.407078145","24.017158363043087","24.017158363043087","24.017158363043087"
"18985.407374149","24.017656019494254","24.017656019494254","24.017656019494254"
"18995.407388981","24.018153429797536","24.018153429797536","24.018153429797536"
"19005.407091251","24.018663415888472","24.018663415888472","24.018663415888472"
"19015.40689603","24.01916004383788","24.01916004383788","24.01916004383788"
"19025.407589817","24.019655223728954","24.019655223728954","24.019655223728954"
"19035.406730038","24.02016437052131","24.02016437052131","24.02016437052131"
"19045.407184762","24.020658693156875","24.020658693156875","24.020658693156875"
"19055.406938467","24.021153414790273","24.021153414790273","24.021153414790273"
"19065.40758964","24.021659433070415","24.021659433070415","24.021659433070415"
"19075.40665149","24.022153788925205","24.022153788925205","24.022153788925205"
"19085.407531053","24.022658263283148","24.022658263283148","24.022658263283148"
"19095.407831767","24.023150350750157","24.023150350750157","24.023150350750157"
"19105.407563561","24.02364253937251","24.02364253937251","24.02364253937251"
"19115.406785128","24.02413498617533","24.02413498617533","24.02413498617533"
"19125.407582777","24.024637490776787","24.024637490776787","24.024637490776787"
"19135.407610525","24.025115346796348","24.025115346796348","24.025115346796348"
"19145.407397411","24.025605615096087","24.025605615096087","24.025605615096087"
"19155.407600356","24.02609508579014","24.02609508579014","24.02609508579014"
"19165.407474307","24.026608989941792","24.026608989941792","24.026608989941792"
"19175.407548834","24.027097441181752","24.027097441181752","24.027097441181752"
"19185.407448808","24.027585540009397","24.027585540009397","24.027585540009397"
"19195.407556252","24.02808549840098","24.02808549840098","24.02808549840098"
"19205.407254877","24.028585343538282","24.028585343538282","24.028585343538282"
"19215.406792739","24.029072336423447","24.029072336423447","24.029072336423447"
"19225.407403177","24.02955762037911","24.02955762037911","24.02955762037911"
"19235.406588185","24.030044117460722","24.030044117460722","24.030044117460722"
"19245.407131146","24.03054103549376","24.03054103549376","24.03054103549376"
"19255.407330744","24.03102533354785","24.03102533354785","24.03102533354785"
"19265.406713537","24.03151016924256","24.03151016924256","24.03151016924256"
"19275.406988602","24.032005942181556","24.032005942181556","24.032005942181556"
"19285.40671671","24.032489324764786","24.032489324764786","24.032489324764786"
"19295.407113446","24.03298404257244","24.03298404257244","24.03298404257244"
"19305.40701013","24.03347862276499","24.03347862276499","24.03347862276499"
"19315.407490366","24.033959851171677","24.033959851171677","24.033959851171677"
"19325.407313948","24.034441089653363","24.034441089653363","24.034441089653363"
"19335.407401515","24.034934083448515","24.034934083448515","24.034934083448515"
"19345.408218967","24.03542702114103","24.03542702114103","24.03542702114103"
"19355.407174376","24.03590672210837","24.03590672210837","24.03590672210837"
"19365.407339384","24.03638589454517","24.03638589454517","24.03638589454517"
"19375.407170891","24.036864729455644","24.036864729455644","24.036864729455644"
"19385.407483715","24.03735510542747","24.03735510542747","24.03735510542747"
"19395.40687422","24.037833560104946","24.037833560104946","24.037833560104946"
"19405.407223675","24.0383229434075","24.0383229434075","24.0383229434075"
"19415.406750914","24.038800335340955","24.038800335340955","24.038800335340955"
"19425.40721119","24.039276321697873","24.039276321697873","24.039276321697873"
"19435.407608508","24.03976401009714","24.03976401009714","24.03976401009714"
"19445.407342057","24.040252132753793","24.040252132753793","24.040252132753793"
"19455.407329321","24.040739459874313","24.040739459874313","24.040739459874313"
"19465.40672171","24.041214605758164","24.041214605758164","24.041214605758164"
"19475.406968789","24.041700785074525","24.041700785074525","24.041700785074525"
"19485.407021527","24.04217415489139","24.04217415489139","24.04217415489139"
"19495.407204623","24.04263471208447","24.04263471208447","24.04263471208447"
"19505.407330044","24.043107128072656","24.043107128072656","24.043107128072656"
"19515.406901655","24.043579785080354","24.043579785080354","24.043579785080354"
"19525.407570846","24.044038368206664","24.044038368206664","24.044038368206664"
"19535.406837078","24.04451041581294","24.04451041581294","24.04451041581294"
"19545.407235633","24.04498070620727","24.04498070620727","24.04498070620727"
"19555.407339431","24.045463260123466","24.045463260123466","24.045463260123466"
"19565.407574824","24.04593270692461","24.04593270692461","24.04593270692461"
"19575.407156637","24.04641482782714","24.04641482782714","24.04641482782714"
"19585.407043123","24.04688384401434","24.04688384401434","24.04688384401434"
"19595.40798012","24.047363563924666","24.047363563924666","24.047363563924666"
"19605.407212124","24.04783242571259","24.04783242571259","24.04783242571259"
"19615.407353017","24.048299665563075","24.048299665563075","24.048299665563075"
"19625.407528281","24.048779049686516","24.048779049686516","24.048779049686516"
"19635.406857084","24.049258384804833","24.049258384804833","24.049258384804833"
"19645.407682116","24.04972360673868","24.04972360673868","24.04972360673868"
"19655.406637126","24.050190459191306","24.050190459191306","24.050190459191306"
"19665.406696516","24.050655579762925","24.050655579762925","24.050655579762925"
"19675.407220165","24.051132073659574","24.051132073659574","24.051132073659574"
"19685.407180242","24.051596251808444","24.051596251808444","24.051596251808444"
"19695.407346868","24.052060065805268","24.052060065805268","24.052060065805268"
"19705.407505312","24.05253529015186","24.05253529015186","24.05253529015186"
"19715.407466416","24.052998255154737","24.052998255154737","24.052998255154737"
"19725.406729449","24.05346158533088","24.05346158533088","24.05346158533088"
"19735.407392505","24.05393515958929","24.05393515958929","24.05393515958929"
"19745.407159951","24.05439688801297","24.05439688801297","24.05439688801297"
"19755.407131359","24.054870219683554","24.054870219683554","24.054870219683554"
"19765.408029496","24.05534196296257","24.05534196296257","24.05534196296257"
"19775.407099796","24.05579113261537","24.05579113261537","24.05579113261537"
"19785.407273872","24.056262820017544","24.056262820017544","24.056262820017544"
"19795.407712998","24.056733805594423","24.056733805594423","24.056733805594423"
"19805.40762381","24.057180566973354","24.057180566973354","24.057180566973354"
"19815.407461595","24.057651282618846","24.057651282618846","24.057651282618846"
"19825.407212261","24.05812173250054","24.05812173250054","24.05812173250054"
"19835.406979788","24.058579552831144","24.058579552831144","24.058579552831144"
"19845.407273128","24.059036218256136","24.059036218256136","24.059036218256136"
"19855.407031393","24.05950524243398","24.05950524243398","24.05950524243398"
"19865.406813492","24.059961665511675","24.059961665511675","24.059961665511675"
"19875.407475465","24.060428731561274","24.060428731561274","24.060428731561274"
"19885.406997225","24.06089670994599","24.06089670994599","24.06089670994599"
"19895.407524386","24.061350998344622","24.061350998344622","24.061350998344622"
"19905.407492531","24.061805315558516","24.061805315558516","24.061805315558516"
"19915.407768827","24.06227113661022","24.06227113661022","24.06227113661022"
"19925.407522507","24.06273695805094","24.06273695805094","24.06273695805094"
"19935.407034425","24.063190591326297","24.063190591326297","24.063190591326297"
"19945.407053746","24.06364317664844","24.06364317664844","24.06364317664844"
"19955.407302257","24.06409511004249","24.06409511004249","24.06409511004249"
"19965.407813337","24.0645588371864","24.0645588371864","24.0645588371864"
"19975.407043758","24.065022547821332","24.065022547821332","24.065022547821332"
"19985.407505767","24.065472880542206","24.065472880542206","24.065472880542206"
"19995.407625799","24.065923245839844","24.065923245839844","24.065923245839844"
"20005.407089388","24.066373815919583","24.066373815919583","24.066373815919583"
"20015.4065958","24.06682397784346","24.06682397784346","24.06682397784346"
"20025.407094159","24.06727254829703","24.06727254829703","24.06727254829703"
"20035.40746759","24.067720847449554","24.067720847449554","24.067720847449554"
"20045.407053204","24.068181572352042","24.068181572352042","24.068181572352042"
"20055.407685674","24.068640676645412","24.068640676645412","24.068640676645412"
"20065.407321141","24.069076565939426","24.069076565939426","24.069076565939426"
"20075.40676813","24.069524176925835","24.069524176925835","24.069524176925835"
"20085.407517614","24.069981832034028","24.069981832034028","24.069981832034028"
"20095.407151635","24.070440318951174","24.070440318951174","24.070440318951174"
"20105.407328926","24.070873819626488","24.070873819626488","24.070873819626488"
"20115.407529273","24.071342840100378","24.071342840100378","24.071342840100378"
"20125.407019533","24.071788165327575","24.071788165327575","24.071788165327575"
"20135.407071855","24.072232530553183","24.072232530553183","24.072232530553183"
"20145.406831308","24.072688720347664","24.072688720347664","24.072688720347664"
"20155.407279928","24.07313187058272","24.07313187058272","24.07313187058272"
"20165.407298601","24.073574824402776","24.073574824402776","24.073574824402776"
"20175.406609531","24.07401830858012","24.07401830858012","24.07401830858012"
"20185.407318123","24.074459784913284","24.074459784913284","24.074459784913284"
"20195.406862186","24.07490214128435","24.07490214128435","24.07490214128435"
"20205.406674813","24.075355663406345","24.075355663406345","24.075355663406345"
"20215.406691632","24.075796640526452","24.075796640526452","24.075796640526452"
"20225.407176717","24.07623676432289","24.07623676432289","24.07623676432289"
"20235.407317705","24.07668868127997","24.07668868127997","24.07668868127997"
"20245.407326033","24.077140240372813","24.077140240372813","24.077140240372813"
"20255.407210644","24.07759158794676","24.07759158794676","24.07759158794676"
"20265.407587493","24.078030017475502","24.078030017475502","24.078030017475502"
"20275.406888195","24.078469335917195","24.078469335917195","24.078469335917195"
"20285.407274","24.078906892299514","24.078906892299514","24.078906892299514"
"20295.407270429","24.079344543505833","24.079344543505833","24.079344543505833"
"20305.406490382","24.07979446338418","24.07979446338418","24.07979446338418"
"20315.407230901","24.080230474164612","24.080230474164612","24.080230474164612"
"20325.407127805","24.080667024377156","24.080667024377156","24.080667024377156"
"20335.406644437","24.081115303373135","24.081115303373135","24.081115303373135"
"20345.406865414","24.08156247406572","24.08156247406572","24.08156247406572"
"20355.407265588","24.081997160970754","24.081997160970754","24.081997160970754"
"20365.40745996","24.08243162593803","24.08243162593803","24.08243162593803"
"20375.407502715","24.082866554982076","24.082866554982076","24.082866554982076"
"20385.407620343","24.08331150678735","24.08331150678735","24.08331150678735"
"20395.406861864","24.083745852777916","24.083745852777916","24.083745852777916"
"20405.407820295","24.084177795404283","24.084177795404283","24.084177795404283"
"20415.407397369","24.084634559459868","24.084634559459868","24.084634559459868"
"20425.407800569","24.085066414172065","24.085066414172065","24.085066414172065"
"20435.407207291","24.08549885572009","24.08549885572009","24.08549885572009"
"20445.406794645","24.085930809194913","24.085930809194913","24.085930809194913"
"20455.406599794","24.086373730662494","24.086373730662494","24.086373730662494"
"20465.406851303","24.08680410026685","24.08680410026685","24.08680410026685"
"20475.407627821","24.087245923882264","24.087245923882264","24.087245923882264"
"20485.406758192","24.087687747759688","24.087687747759688","24.087687747759688"
"20495.407540424","24.088116298083282","24.088116298083282","24.088116298083282"
"20505.406937497","24.088557707913886","24.088557707913886","24.088557707913886"
"20515.406907885","24.088998045567678","24.088998045567678","24.088998045567678"
"20525.406986997","24.089426061758783","24.089426061758783","24.089426061758783"
"20535.40685617","24.08984230440285","24.08984230440285","24.08984230440285"
"20545.406780184","24.09028149634408","24.09028149634408","24.09028149634408"
"20555.407638485","24.090707375805973","24.090707375805973","24.090707375805973"
"20565.407176706","24.09114619729078","24.09114619729078","24.09114619729078"
"20575.407880834","24.091572258892374","24.091572258892374","24.091572258892374"
"20585.406589751","24.0920104665167","24.0920104665167","24.0920104665167"
"20595.407181768","24.092435156633815","24.092435156633815","24.092435156633815"
"20605.407432758","24.092871510286457","24.092871510286457","24.092871510286457"
"20615.407314914","24.093296241622888","24.093296241622888","24.093296241622888"
"20625.407250644","24.09373215147958","24.09373215147958","24.09373215147958"
"20635.407543372","24.094167312497294","24.094167312497294","24.094167312497294"
"20645.406972548","24.094591245449557","24.094591245449557","24.094591245449557"
"20655.406858455","24.095014284113596","24.095014284113596","24.095014284113596"
"20665.407336341","24.095448056286216","24.095448056286216","24.095448056286216"
"20675.407472394","24.095869919617734","24.095869919617734","24.095869919617734"
"20685.407544093","24.096303367495697","24.096303367495697","24.096303367495697"
"20695.406776159","24.096725485654222","24.096725485654222","24.096725485654222"
"20705.407399407","24.097145768781004","24.097145768781004","24.097145768781004"
"20715.406631857","24.097578860849975","24.097578860849975","24.097578860849975"
"20725.407708162","24.09800944790243","24.09800944790243","24.09800944790243"
"20735.407234161","24.09841816284836","24.09841816284836","24.09841816284836"
"20745.407209837","24.098849200517577","24.098849200517577","24.098849200517577"
"20755.407709972","24.09927928435558","24.09927928435558","24.09927928435558"
"20765.406643599","24.09971071193936","24.09971071193936","24.09971071193936"
"20775.40727203","24.100128193277534","24.100128193277534","24.100128193277534"
"20785.407312392","24.100545969864964","24.100545969864964","24.100545969864964"
"20795.40745242","24.10097486242823","24.10097486242823","24.10097486242823"
"20805.406989851","24.10140397569719","24.10140397569719","24.10140397569719"
"20815.406544058","24.10182112475492","24.10182112475492","24.10182112475492"
"20825.40730484","24.102236573152243","24.102236573152243","24.102236573152243"
"20835.406544421","24.10266484092701","24.10266484092701","24.10266484092701"
"20845.406632212","24.103080254233195","24.103080254233195","24.103080254233195"
"20855.406954572","24.10350657613101","24.10350657613101","24.10350657613101"
"20865.407086258","24.103932761276138","24.103932761276138","24.103932761276138"
"20875.407224053","24.104358506181644","24.104358506181644","24.104358506181644"
"20885.406979892","24.104761134648545","24.104761134648545","24.104761134648545"
"20895.407565735","24.105197066980793","24.105197066980793","24.105197066980793"
"20905.407106987","24.105610757076082","24.105610757076082","24.105610757076082"
"20915.407262779","24.106023366319842","24.106023366319842","24.106023366319842"
"20925.407144967","24.106447435417582","24.106447435417582","24.106447435417582"
"20935.4072512","24.106859340026833","24.106859340026833","24.106859340026833"
"20945.406811854","24.1072714667747","24.1072714667747","24.1072714667747"
"20955.406635604","24.10769440253863","24.10769440253863","24.10769440253863"
"20965.406552964","24.108116886936145","24.108116886936145","24.108116886936145"
"20975.407161275","24.10852681212821","24.10852681212821","24.10852681212821"
"20985.407556252","24.108936450461552","24.108936450461552","24.108936450461552"
"20995.406958419","24.109358303655632","24.109358303655632","24.109358303655632"
"21005.406960491","24.109767629149182","24.109767629149182","24.109767629149182"
"21015.407206803","24.11018788371103","24.11018788371103","24.11018788371103"
"21025.407634238","24.110607545301118","24.110607545301118","24.110607545301118"
"21035.407307145","24.111016016245326","24.111016016245326","24.111016016245326"
"21045.406588929","24.111436173483945","24.111436173483945","24.111436173483945"
"21055.406874809","24.111843243625074","24.111843243625074","24.111843243625074"
"21065.407024751","24.11226164022852","24.11226164022852","24.11226164022852"
"21075.407231643","24.112668203831195","24.112668203831195","24.112668203831195"
"21085.407665896","24.113074004303183","24.113074004303183","24.113074004303183"
"21095.407087856","24.113480782067743","24.113480782067743","24.113480782067743"
"21105.407079147","24.113897659936733","24.113897659936733","24.113897659936733"
"21115.406520786","24.114303521213316","24.114303521213316","24.114303521213316"
"21125.40718737","24.114707599048252","24.114707599048252","24.114707599048252"
"21135.407776872","24.11513433711546","24.11513433711546","24.11513433711546"
"21145.407081869","24.115539210435763","24.115539210435763","24.115539210435763"
"21155.407571653","24.115942328163374","24.115942328163374","24.115942328163374"
"21165.407025333","24.11634625872403","24.11634625872403","24.11634625872403"
"21175.406589267","24.116761158229764","24.116761158229764","24.116761158229764"
"21185.40736209","24.11716295201978","24.11716295201978","24.11716295201978"
"21195.406707789","24.117577346084282","24.117577346084282","24.117577346084282"
"21205.407201492","24.117978634005492","24.117978634005492","24.117978634005492"
"21215.406737457","24.118392058961508","24.118392058961508","24.118392058961508"
"21225.407673375","24.118780779353376","24.118780779353376","24.118780779353376"
"21235.408067819","24.119181363841506","24.119181363841506","24.119181363841506"
"21245.407234595","24.11958250497279","24.11958250497279","24.11958250497279"
"21255.406829376","24.119994393317167","24.119994393317167","24.119994393317167"
"21265.407320739","24.120393502063745","24.120393502063745","24.120393502063745"
"21275.407178101","24.12079296592704","24.12079296592704","24.12079296592704"
"21285.407611399","24.12120279846744","24.12120279846744","24.12120279846744"
"21295.407250744","24.12161316368757","24.12161316368757","24.12161316368757"
"21305.406892667","24.122000417095936","24.122000417095936","24.122000417095936"
"21315.407726331","24.122397390229793","24.122397390229793","24.122397390229793"
"21325.407326432","24.122806676219735","24.122806676219735","24.122806676219735"
"21335.406882126","24.12320431167334","24.12320431167334","24.12320431167334"
"21345.407215944","24.123600730238433","24.123600730238433","24.123600730238433"
"21355.406900286","24.1239976172824","24.1239976172824","24.1239976172824"
"21365.407087737","24.12439349889042","24.12439349889042","24.12439349889042"
"21375.406649705","24.1248008678461","24.1248008678461","24.1248008678461"
"21385.407559559","24.125195275870173","24.125195275870173","24.125195275870173"
"21395.407468847","24.125590380406305","24.125590380406305","24.125590380406305"
"21405.40766714","24.125984746561095","24.125984746561095","24.125984746561095"
"21415.407247587","24.126390767148777","24.126390767148777","24.126390767148777"
"21425.407117219","24.126784837311074","24.126784837311074","24.126784837311074"
"21435.406957672","24.12717854760258","24.12717854760258","24.12717854760258"
"21445.407154361","24.12758283638498","24.12758283638498","24.12758283638498"
"21455.407943537","24.127974794772417","24.127974794772417","24.127974794772417"
"21465.4073062","24.128368096361935","24.128368096361935","24.128368096361935"
"21475.407098033","24.128771686486704","24.128771686486704","24.128771686486704"
"21485.407478289","24.12917423748397","24.12917423748397","24.12917423748397"
"21495.407658538","24.129576725561375","24.129576725561375","24.129576725561375"
"21505.407223795","24.129957042790863","24.129957042790863","24.129957042790863"
"21515.407352031","24.13035909019608","24.13035909019608","24.13035909019608"
"21525.406880817","24.130749714289706","24.130749714289706","24.130749714289706"
"21535.406887537","24.13115096622807","24.13115096622807","24.13115096622807"
"21545.407186101","24.131540312905553","24.131540312905553","24.131540312905553"
"21555.407285637","24.13192953198781","24.13192953198781","24.13192953198781"
"21565.406472892","24.132330529937267","24.132330529937267","24.132330529937267"
"21575.40756992","24.132706786725112","24.132706786725112","24.132706786725112"
"21585.406767454","24.13310713642876","24.13310713642876","24.13310713642876"
"21595.406967714","24.133506070978722","24.133506070978722","24.133506070978722"
"21605.407560732","24.133892931428253","24.133892931428253","24.133892931428253"
