"Relative Time (Process)","StudyAbroadGPT-7B - system/disk./.usageGB","StudyAbroadGPT-7B - system/disk./.usageGB__MIN","StudyAbroadGPT-7B - system/disk./.usageGB__MAX"
"12585.406930261","6181.854621887207","6181.854621887207","6181.854621887207"
"12595.407404414","6181.854621887207","6181.854621887207","6181.854621887207"
"12605.406909963","6181.854621887207","6181.854621887207","6181.854621887207"
"12615.406801938","6181.854621887207","6181.854621887207","6181.854621887207"
"12625.407671538","6181.854621887207","6181.854621887207","6181.854621887207"
"12635.407104179","6181.854621887207","6181.854621887207","6181.854621887207"
"12645.407395202","6181.854621887207","6181.854621887207","6181.854621887207"
"12655.407358232","6181.854621887207","6181.854621887207","6181.854621887207"
"12665.407662374","6181.854621887207","6181.854621887207","6181.854621887207"
"12675.407153978","6181.854621887207","6181.854621887207","6181.854621887207"
"12685.408451305","6181.854621887207","6181.854621887207","6181.854621887207"
"12695.407374568","6181.854621887207","6181.854621887207","6181.854621887207"
"12705.407715913","6181.854621887207","6181.854621887207","6181.854621887207"
"12715.407488227","6181.854621887207","6181.854621887207","6181.854621887207"
"12725.407689436","6181.854621887207","6181.854621887207","6181.854621887207"
"12735.406896229","6181.854621887207","6181.854621887207","6181.854621887207"
"12745.407746096","6181.854621887207","6181.854621887207","6181.854621887207"
"12755.407715336","6181.854621887207","6181.854621887207","6181.854621887207"
"12765.407118548","6181.854621887207","6181.854621887207","6181.854621887207"
"12775.407572509","6181.854621887207","6181.854621887207","6181.854621887207"
"12785.407144313","6181.854621887207","6181.854621887207","6181.854621887207"
"12795.407604121","6181.854625701904","6181.854625701904","6181.854625701904"
"12805.40768112","6181.854625701904","6181.854625701904","6181.854625701904"
"12815.407020329","6181.854629516602","6181.854629516602","6181.854629516602"
"12825.407719048","6181.854633331299","6181.854633331299","6181.854633331299"
"12835.407621747","6181.854633331299","6181.854633331299","6181.854633331299"
"12845.407578052","6181.854633331299","6181.854633331299","6181.854633331299"
"12855.407708311","6181.854637145996","6181.854637145996","6181.854637145996"
"12865.407512529","6181.854637145996","6181.854637145996","6181.854637145996"
"12875.406854111","6181.854637145996","6181.854637145996","6181.854637145996"
"12885.407343853","6181.854637145996","6181.854637145996","6181.854637145996"
"12895.406656865","6181.854637145996","6181.854637145996","6181.854637145996"
"12905.406763076","6181.854640960693","6181.854640960693","6181.854640960693"
"12915.407832926","6181.854640960693","6181.854640960693","6181.854640960693"
"12925.407919598","6181.854640960693","6181.854640960693","6181.854640960693"
"12935.407148369","6181.854640960693","6181.854640960693","6181.854640960693"
"12945.40714335","6181.854640960693","6181.854640960693","6181.854640960693"
"12955.407669124","6181.854644775391","6181.854644775391","6181.854644775391"
"12965.407230469","6181.854644775391","6181.854644775391","6181.854644775391"
"12975.407737968","6181.854644775391","6181.854644775391","6181.854644775391"
"12985.40663305","6181.854644775391","6181.854644775391","6181.854644775391"
"12995.406879312","6181.854644775391","6181.854644775391","6181.854644775391"
"13005.406836693","6181.854648590088","6181.854648590088","6181.854648590088"
"13015.406644682","6181.854648590088","6181.854648590088","6181.854648590088"
"13025.407212789","6181.854648590088","6181.854648590088","6181.854648590088"
"13035.407553244","6181.854648590088","6181.854648590088","6181.854648590088"
"13045.407279206","6181.854652404785","6181.854652404785","6181.854652404785"
"13055.407427017","6181.854652404785","6181.854652404785","6181.854652404785"
"13065.407413406","6181.854652404785","6181.854652404785","6181.854652404785"
"13075.40758391","6181.854656219482","6181.854656219482","6181.854656219482"
"13085.40707283","6181.854656219482","6181.854656219482","6181.854656219482"
"13095.407013788","6181.854656219482","6181.854656219482","6181.854656219482"
"13105.40661545","6181.85466003418","6181.85466003418","6181.85466003418"
"13115.407431675","6181.85466003418","6181.85466003418","6181.85466003418"
"13125.406815213","6181.85466003418","6181.85466003418","6181.85466003418"
"13135.406976861","6181.85466003418","6181.85466003418","6181.85466003418"
"13145.407137973","6181.85466003418","6181.85466003418","6181.85466003418"
"13155.407143888","6181.854663848877","6181.854663848877","6181.854663848877"
"13165.407485845","6181.854763031006","6181.854763031006","6181.854763031006"
"13175.407010566","6181.854763031006","6181.854763031006","6181.854763031006"
"13185.407161337","6181.854763031006","6181.854763031006","6181.854763031006"
"13195.40731351","6181.854763031006","6181.854763031006","6181.854763031006"
"13205.407115109","6181.854766845703","6181.854766845703","6181.854766845703"
"13215.407099224","6181.854766845703","6181.854766845703","6181.854766845703"
"13225.407678978","6181.854766845703","6181.854766845703","6181.854766845703"
"13235.407494664","6181.854766845703","6181.854766845703","6181.854766845703"
"13245.407142271","6181.854766845703","6181.854766845703","6181.854766845703"
"13255.406979955","6181.8547706604","6181.8547706604","6181.8547706604"
"13265.407153172","6181.8547706604","6181.8547706604","6181.8547706604"
"13275.407140492","6181.8547706604","6181.8547706604","6181.8547706604"
"13285.407519907","6181.8547706604","6181.8547706604","6181.8547706604"
"13295.406969666","6181.854774475098","6181.854774475098","6181.854774475098"
"13305.407603075","6181.854774475098","6181.854774475098","6181.854774475098"
"13315.407607382","6181.854774475098","6181.854774475098","6181.854774475098"
"13325.407632675","6181.854774475098","6181.854774475098","6181.854774475098"
"13335.40712534","6181.854778289795","6181.854778289795","6181.854778289795"
"13345.40727485","6181.854778289795","6181.854778289795","6181.854778289795"
"13355.407673813","6181.854778289795","6181.854778289795","6181.854778289795"
"13365.40765401","6181.854778289795","6181.854778289795","6181.854778289795"
"13375.406736905","6181.854782104492","6181.854782104492","6181.854782104492"
"13385.407250298","6181.854785919189","6181.854785919189","6181.854785919189"
"13395.407647125","6181.854785919189","6181.854785919189","6181.854785919189"
"13405.407286861","6181.854789733887","6181.854789733887","6181.854789733887"
"13415.407358352","6181.854789733887","6181.854789733887","6181.854789733887"
"13425.407738372","6181.854793548584","6181.854793548584","6181.854793548584"
"13435.4077203","6181.854793548584","6181.854793548584","6181.854793548584"
"13445.40699158","6181.854793548584","6181.854793548584","6181.854793548584"
"13455.406886707","6181.854793548584","6181.854793548584","6181.854793548584"
"13465.407499279","6181.854797363281","6181.854797363281","6181.854797363281"
"13475.407234471","6181.854797363281","6181.854797363281","6181.854797363281"
"13485.406746219","6181.854797363281","6181.854797363281","6181.854797363281"
"13495.40762215","6181.854797363281","6181.854797363281","6181.854797363281"
"13505.407576119","6181.854797363281","6181.854797363281","6181.854797363281"
"13515.406797173","6181.854797363281","6181.854797363281","6181.854797363281"
"13525.406802743","6181.8548011779785","6181.8548011779785","6181.8548011779785"
"13535.406993113","6181.8548011779785","6181.8548011779785","6181.8548011779785"
"13545.406979554","6181.8548011779785","6181.8548011779785","6181.8548011779785"
"13555.407253078","6181.8548011779785","6181.8548011779785","6181.8548011779785"
"13565.407237453","6181.8548011779785","6181.8548011779785","6181.8548011779785"
"13575.407630821","6181.854804992676","6181.854804992676","6181.854804992676"
"13585.406638189","6181.854804992676","6181.854804992676","6181.854804992676"
"13595.40690822","6181.854804992676","6181.854804992676","6181.854804992676"
"13605.407281059","6181.854804992676","6181.854804992676","6181.854804992676"
"13615.406781068","6181.854804992676","6181.854804992676","6181.854804992676"
"13625.406839373","6181.854808807373","6181.854808807373","6181.854808807373"
"13635.407581816","6181.854808807373","6181.854808807373","6181.854808807373"
"13645.406912683","6181.854808807373","6181.854808807373","6181.854808807373"
"13655.407103183","6181.854808807373","6181.854808807373","6181.854808807373"
"13665.407457332","6181.85481262207","6181.85481262207","6181.85481262207"
"13675.407882793","6181.85481262207","6181.85481262207","6181.85481262207"
"13685.407695718","6181.85481262207","6181.85481262207","6181.85481262207"
"13695.407232623","6181.854816436768","6181.854816436768","6181.854816436768"
"13705.407680774","6181.854816436768","6181.854816436768","6181.854816436768"
"13715.407528191","6181.854816436768","6181.854816436768","6181.854816436768"
"13725.407787709","6181.854816436768","6181.854816436768","6181.854816436768"
"13735.407131513","6181.854820251465","6181.854820251465","6181.854820251465"
"13745.407456111","6181.854820251465","6181.854820251465","6181.854820251465"
"13755.406810484","6181.854820251465","6181.854820251465","6181.854820251465"
"13765.407546002","6181.854820251465","6181.854820251465","6181.854820251465"
"13775.406899518","6181.854820251465","6181.854820251465","6181.854820251465"
"13785.407469451","6181.854824066162","6181.854824066162","6181.854824066162"
"13795.406891209","6181.854824066162","6181.854824066162","6181.854824066162"
"13805.407510417","6181.854824066162","6181.854824066162","6181.854824066162"
"13815.407853617","6181.854827880859","6181.854827880859","6181.854827880859"
"13825.407557564","6181.854827880859","6181.854827880859","6181.854827880859"
"13835.408012555","6181.854827880859","6181.854827880859","6181.854827880859"
"13845.407489463","6181.854827880859","6181.854827880859","6181.854827880859"
"13855.406759406","6181.854831695557","6181.854831695557","6181.854831695557"
"13865.407230039","6181.854831695557","6181.854831695557","6181.854831695557"
"13875.407369047","6181.854831695557","6181.854831695557","6181.854831695557"
"13885.407756842","6181.854831695557","6181.854831695557","6181.854831695557"
"13895.407276086","6181.854831695557","6181.854831695557","6181.854831695557"
"13905.407951584","6181.854835510254","6181.854835510254","6181.854835510254"
"13915.407357712","6181.854835510254","6181.854835510254","6181.854835510254"
"13925.406916804","6181.854835510254","6181.854835510254","6181.854835510254"
"13935.407548119","6181.854835510254","6181.854835510254","6181.854835510254"
"13945.407478056","6181.854839324951","6181.854839324951","6181.854839324951"
"13955.407940724","6181.854839324951","6181.854839324951","6181.854839324951"
"13965.406672522","6181.854839324951","6181.854839324951","6181.854839324951"
"13975.407230619","6181.854839324951","6181.854839324951","6181.854839324951"
"13985.406663976","6181.854843139648","6181.854843139648","6181.854843139648"
"13995.407309127","6181.854843139648","6181.854843139648","6181.854843139648"
"14005.407644459","6181.854846954346","6181.854846954346","6181.854846954346"
"14015.406980252","6181.854846954346","6181.854846954346","6181.854846954346"
"14025.40735032","6181.854846954346","6181.854846954346","6181.854846954346"
"14035.407500651","6181.854846954346","6181.854846954346","6181.854846954346"
"14045.407083218","6181.854846954346","6181.854846954346","6181.854846954346"
"14055.407087492","6181.854846954346","6181.854846954346","6181.854846954346"
"14065.407111027","6181.854850769043","6181.854850769043","6181.854850769043"
"14075.407184748","6181.854850769043","6181.854850769043","6181.854850769043"
"14085.407577129","6181.854850769043","6181.854850769043","6181.854850769043"
"14095.407410748","6181.854850769043","6181.854850769043","6181.854850769043"
"14105.406852643","6181.85485458374","6181.85485458374","6181.85485458374"
"14115.407121987","6181.85485458374","6181.85485458374","6181.85485458374"
"14125.407162232","6181.85485458374","6181.85485458374","6181.85485458374"
"14135.408394254","6181.85485458374","6181.85485458374","6181.85485458374"
"14145.407682788","6181.8548583984375","6181.8548583984375","6181.8548583984375"
"14155.406910846","6181.8548583984375","6181.8548583984375","6181.8548583984375"
"14165.406814967","6181.8548583984375","6181.8548583984375","6181.8548583984375"
"14175.407445567","6181.8548583984375","6181.8548583984375","6181.8548583984375"
"14185.40756493","6181.854862213135","6181.854862213135","6181.854862213135"
"14195.407640036","6181.854862213135","6181.854862213135","6181.854862213135"
"14205.406647432","6181.854862213135","6181.854862213135","6181.854862213135"
"14215.407256248","6181.854862213135","6181.854862213135","6181.854862213135"
"14225.407078406","6181.854862213135","6181.854862213135","6181.854862213135"
"14235.406787539","6181.854866027832","6181.854866027832","6181.854866027832"
"14245.40695177","6181.854866027832","6181.854866027832","6181.854866027832"
"14255.406879326","6181.854866027832","6181.854866027832","6181.854866027832"
"14265.407527112","6181.854866027832","6181.854866027832","6181.854866027832"
"14275.407206419","6181.854866027832","6181.854866027832","6181.854866027832"
"14285.407274909","6181.854866027832","6181.854866027832","6181.854866027832"
"14295.40695849","6181.854877471924","6181.854877471924","6181.854877471924"
"14305.40773393","6181.854877471924","6181.854877471924","6181.854877471924"
"14315.407276829","6181.854877471924","6181.854877471924","6181.854877471924"
"14325.407007788","6181.854877471924","6181.854877471924","6181.854877471924"
"14335.407283885","6181.854881286621","6181.854881286621","6181.854881286621"
"14345.406844427","6181.854881286621","6181.854881286621","6181.854881286621"
"14355.407320723","6181.854881286621","6181.854881286621","6181.854881286621"
"14365.407262302","6181.854885101318","6181.854885101318","6181.854885101318"
"14375.406819075","6181.854885101318","6181.854885101318","6181.854885101318"
"14385.40733082","6181.854885101318","6181.854885101318","6181.854885101318"
"14395.40760997","6181.854888916016","6181.854888916016","6181.854888916016"
"14405.40734948","6181.854888916016","6181.854888916016","6181.854888916016"
"14415.407254438","6181.854888916016","6181.854888916016","6181.854888916016"
"14425.406800832","6181.854892730713","6181.854892730713","6181.854892730713"
"14435.40756181","6181.854892730713","6181.854892730713","6181.854892730713"
"14445.407260162","6181.854892730713","6181.854892730713","6181.854892730713"
"14455.407551455","6181.854892730713","6181.854892730713","6181.854892730713"
"14465.407561464","6181.85489654541","6181.85489654541","6181.85489654541"
"14475.409383288","6181.85489654541","6181.85489654541","6181.85489654541"
"14485.406914989","6181.85489654541","6181.85489654541","6181.85489654541"
"14495.40710898","6181.85489654541","6181.85489654541","6181.85489654541"
"14505.406862624","6181.85489654541","6181.85489654541","6181.85489654541"
"14515.407715394","6181.854900360107","6181.854900360107","6181.854900360107"
"14525.406821987","6181.854900360107","6181.854900360107","6181.854900360107"
"14535.410667379","6181.854900360107","6181.854900360107","6181.854900360107"
"14545.407294222","6181.854900360107","6181.854900360107","6181.854900360107"
"14555.407321233","6181.854904174805","6181.854904174805","6181.854904174805"
"14565.406792605","6181.854904174805","6181.854904174805","6181.854904174805"
"14575.407679743","6181.854904174805","6181.854904174805","6181.854904174805"
"14585.407134473","6181.854904174805","6181.854904174805","6181.854904174805"
"14595.407516515","6181.854907989502","6181.854907989502","6181.854907989502"
"14605.408048919","6181.854907989502","6181.854907989502","6181.854907989502"
"14615.407120274","6181.854907989502","6181.854907989502","6181.854907989502"
"14625.407199476","6181.854907989502","6181.854907989502","6181.854907989502"
"14635.407191332","6181.854907989502","6181.854907989502","6181.854907989502"
"14645.40730597","6181.854911804199","6181.854911804199","6181.854911804199"
"14655.407238422","6181.854911804199","6181.854911804199","6181.854911804199"
"14665.407193569","6181.854911804199","6181.854911804199","6181.854911804199"
"14675.407108637","6181.854911804199","6181.854911804199","6181.854911804199"
"14685.4067721","6181.854911804199","6181.854911804199","6181.854911804199"
"14695.407344774","6181.8549156188965","6181.8549156188965","6181.8549156188965"
"14705.407022287","6181.8549156188965","6181.8549156188965","6181.8549156188965"
"14715.407200719","6181.8549156188965","6181.8549156188965","6181.8549156188965"
"14725.408190347","6181.854919433594","6181.854919433594","6181.854919433594"
"14735.407295168","6181.854919433594","6181.854919433594","6181.854919433594"
"14745.406828425","6181.854919433594","6181.854919433594","6181.854919433594"
"14755.407701322","6181.854919433594","6181.854919433594","6181.854919433594"
"14765.4068426","6181.854923248291","6181.854923248291","6181.854923248291"
"14775.407019704","6181.854923248291","6181.854923248291","6181.854923248291"
"14785.406602168","6181.854923248291","6181.854923248291","6181.854923248291"
"14795.407698515","6181.854923248291","6181.854923248291","6181.854923248291"
"14805.406910901","6181.854923248291","6181.854923248291","6181.854923248291"
"14815.406953504","6181.854923248291","6181.854923248291","6181.854923248291"
"14825.407670264","6181.854927062988","6181.854927062988","6181.854927062988"
"14835.407945079","6181.854927062988","6181.854927062988","6181.854927062988"
"14845.407813067","6181.854927062988","6181.854927062988","6181.854927062988"
"14855.40708943","6181.854927062988","6181.854927062988","6181.854927062988"
"14865.407147491","6181.854927062988","6181.854927062988","6181.854927062988"
"14875.407138729","6181.854930877686","6181.854930877686","6181.854930877686"
"14885.407106041","6181.854930877686","6181.854930877686","6181.854930877686"
"14895.407222638","6181.854930877686","6181.854930877686","6181.854930877686"
"14905.407866547","6181.854930877686","6181.854930877686","6181.854930877686"
"14915.4079195","6181.854934692383","6181.854934692383","6181.854934692383"
"14925.406828863","6181.854934692383","6181.854934692383","6181.854934692383"
"14935.406864398","6181.854934692383","6181.854934692383","6181.854934692383"
"14945.407088786","6181.854934692383","6181.854934692383","6181.854934692383"
"14955.407131406","6181.854934692383","6181.854934692383","6181.854934692383"
"14965.406785643","6181.85493850708","6181.85493850708","6181.85493850708"
"14975.40716827","6181.85493850708","6181.85493850708","6181.85493850708"
"14985.407609576","6181.85493850708","6181.85493850708","6181.85493850708"
"14995.406887639","6181.85493850708","6181.85493850708","6181.85493850708"
"15005.406839617","6181.854942321777","6181.854942321777","6181.854942321777"
"15015.407332301","6181.854942321777","6181.854942321777","6181.854942321777"
"15025.406972946","6181.854942321777","6181.854942321777","6181.854942321777"
"15035.407350641","6181.854942321777","6181.854942321777","6181.854942321777"
"15045.407821641","6181.854942321777","6181.854942321777","6181.854942321777"
"15055.407203836","6181.854942321777","6181.854942321777","6181.854942321777"
"15065.407557392","6181.854946136475","6181.854946136475","6181.854946136475"
"15075.406656465","6181.854946136475","6181.854946136475","6181.854946136475"
"15085.407194085","6181.854946136475","6181.854946136475","6181.854946136475"
"15095.407709719","6181.854946136475","6181.854946136475","6181.854946136475"
"15105.407419114","6181.854946136475","6181.854946136475","6181.854946136475"
"15115.407250642","6181.854949951172","6181.854949951172","6181.854949951172"
"15125.407136219","6181.854949951172","6181.854949951172","6181.854949951172"
"15135.407267571","6181.854949951172","6181.854949951172","6181.854949951172"
"15145.406979182","6181.854949951172","6181.854949951172","6181.854949951172"
"15155.407485652","6181.854953765869","6181.854953765869","6181.854953765869"
"15165.408403976","6181.854953765869","6181.854953765869","6181.854953765869"
"15175.406620841","6181.854953765869","6181.854953765869","6181.854953765869"
"15185.406918067","6181.854953765869","6181.854953765869","6181.854953765869"
"15195.407501335","6181.854957580566","6181.854957580566","6181.854957580566"
"15205.407417039","6181.854957580566","6181.854957580566","6181.854957580566"
"15215.407311337","6181.854957580566","6181.854957580566","6181.854957580566"
"15225.407722332","6181.854957580566","6181.854957580566","6181.854957580566"
"15235.406746618","6181.854957580566","6181.854957580566","6181.854957580566"
"15245.407375902","6181.854961395264","6181.854961395264","6181.854961395264"
"15255.407661048","6181.854961395264","6181.854961395264","6181.854961395264"
"15265.407359075","6181.854961395264","6181.854961395264","6181.854961395264"
"15275.407249906","6181.854961395264","6181.854961395264","6181.854961395264"
"15285.408012907","6181.854965209961","6181.854965209961","6181.854965209961"
"15295.40764168","6181.854965209961","6181.854965209961","6181.854965209961"
"15305.407135037","6181.854965209961","6181.854965209961","6181.854965209961"
"15315.407258331","6181.854965209961","6181.854965209961","6181.854965209961"
"15325.406703534","6181.854965209961","6181.854965209961","6181.854965209961"
"15335.407265203","6181.854969024658","6181.854969024658","6181.854969024658"
"15345.406834382","6181.854969024658","6181.854969024658","6181.854969024658"
"15355.407489395","6181.854969024658","6181.854969024658","6181.854969024658"
"15365.40687182","6181.854969024658","6181.854969024658","6181.854969024658"
"15375.406913094","6181.854969024658","6181.854969024658","6181.854969024658"
"15385.407111118","6181.8549728393555","6181.8549728393555","6181.8549728393555"
"15395.407801182","6181.8549728393555","6181.8549728393555","6181.8549728393555"
"15405.407341757","6181.8549728393555","6181.8549728393555","6181.8549728393555"
"15415.4073654","6181.8549728393555","6181.8549728393555","6181.8549728393555"
"15425.407444727","6181.8549728393555","6181.8549728393555","6181.8549728393555"
"15435.40721136","6181.854976654053","6181.854976654053","6181.854976654053"
"15445.40691403","6181.854976654053","6181.854976654053","6181.854976654053"
"15455.407687028","6181.854976654053","6181.854976654053","6181.854976654053"
"15465.407263337","6181.854976654053","6181.854976654053","6181.854976654053"
"15475.407300328","6181.85498046875","6181.85498046875","6181.85498046875"
"15485.407004011","6181.85498046875","6181.85498046875","6181.85498046875"
"15495.408249018","6181.85498046875","6181.85498046875","6181.85498046875"
"15505.407654848","6181.85498046875","6181.85498046875","6181.85498046875"
"15515.407320101","6181.85498046875","6181.85498046875","6181.85498046875"
"15525.40698543","6181.854984283447","6181.854984283447","6181.854984283447"
"15535.407513676","6181.854984283447","6181.854984283447","6181.854984283447"
"15545.407799212","6181.854984283447","6181.854984283447","6181.854984283447"
"15555.407291277","6181.854984283447","6181.854984283447","6181.854984283447"
"15565.407564032","6181.854984283447","6181.854984283447","6181.854984283447"
"15575.407854022","6181.8549880981445","6181.8549880981445","6181.8549880981445"
"15585.407289059","6181.8549880981445","6181.8549880981445","6181.8549880981445"
"15595.407263637","6181.8549880981445","6181.8549880981445","6181.8549880981445"
"15605.40747255","6181.8549880981445","6181.8549880981445","6181.8549880981445"
"15615.407784879","6181.8549880981445","6181.8549880981445","6181.8549880981445"
"15625.407366709","6181.854991912842","6181.854991912842","6181.854991912842"
"15635.407181636","6181.854991912842","6181.854991912842","6181.854991912842"
"15645.407455864","6181.854991912842","6181.854991912842","6181.854991912842"
"15655.407453507","6181.854991912842","6181.854991912842","6181.854991912842"
"15665.406708209","6181.854995727539","6181.854995727539","6181.854995727539"
"15675.407717922","6181.854995727539","6181.854995727539","6181.854995727539"
"15685.407323574","6181.854995727539","6181.854995727539","6181.854995727539"
"15695.407465946","6181.854999542236","6181.854999542236","6181.854999542236"
"15705.406919408","6181.854999542236","6181.854999542236","6181.854999542236"
"15715.407639146","6181.854999542236","6181.854999542236","6181.854999542236"
"15725.406789685","6181.854999542236","6181.854999542236","6181.854999542236"
"15735.407487799","6181.855003356934","6181.855003356934","6181.855003356934"
"15745.40689449","6181.855003356934","6181.855003356934","6181.855003356934"
"15755.407006085","6181.855003356934","6181.855003356934","6181.855003356934"
"15765.407616718","6181.855003356934","6181.855003356934","6181.855003356934"
"15775.407125733","6181.855003356934","6181.855003356934","6181.855003356934"
"15785.407437657","6181.855007171631","6181.855007171631","6181.855007171631"
"15795.40703042","6181.855007171631","6181.855007171631","6181.855007171631"
"15805.406915275","6181.855007171631","6181.855007171631","6181.855007171631"
"15815.407337609","6181.855007171631","6181.855007171631","6181.855007171631"
"15825.406935267","6181.855007171631","6181.855007171631","6181.855007171631"
"15835.407636129","6181.855007171631","6181.855007171631","6181.855007171631"
"15845.407163842","6181.855010986328","6181.855010986328","6181.855010986328"
"15855.406965604","6181.855010986328","6181.855010986328","6181.855010986328"
"15865.407253531","6181.855010986328","6181.855010986328","6181.855010986328"
"15875.406675818","6181.855010986328","6181.855010986328","6181.855010986328"
"15885.407262462","6181.855014801025","6181.855014801025","6181.855014801025"
"15895.40798076","6181.855014801025","6181.855014801025","6181.855014801025"
"15905.407243321","6181.855014801025","6181.855014801025","6181.855014801025"
"15915.407383762","6181.855014801025","6181.855014801025","6181.855014801025"
"15925.407039661","6181.855014801025","6181.855014801025","6181.855014801025"
"15935.407652019","6181.855018615723","6181.855018615723","6181.855018615723"
"15945.407418908","6181.855018615723","6181.855018615723","6181.855018615723"
"15955.407658722","6181.855018615723","6181.855018615723","6181.855018615723"
"15965.407815432","6181.855018615723","6181.855018615723","6181.855018615723"
"15975.40747612","6181.85502243042","6181.85502243042","6181.85502243042"
"15985.407140104","6181.85502243042","6181.85502243042","6181.85502243042"
"15995.406933181","6181.85502243042","6181.85502243042","6181.85502243042"
"16005.407797354","6181.85502243042","6181.85502243042","6181.85502243042"
"16015.407296103","6181.85502243042","6181.85502243042","6181.85502243042"
"16025.407455444","6181.855026245117","6181.855026245117","6181.855026245117"
"16035.407427132","6181.855026245117","6181.855026245117","6181.855026245117"
"16045.407121385","6181.855026245117","6181.855026245117","6181.855026245117"
"16055.406630537","6181.855026245117","6181.855026245117","6181.855026245117"
"16065.407764231","6181.855026245117","6181.855026245117","6181.855026245117"
"16075.407383498","6181.855026245117","6181.855026245117","6181.855026245117"
"16085.407813426","6181.855030059814","6181.855030059814","6181.855030059814"
"16095.40736066","6181.855030059814","6181.855030059814","6181.855030059814"
"16105.407428364","6181.855033874512","6181.855033874512","6181.855033874512"
"16115.406955232","6181.855033874512","6181.855033874512","6181.855033874512"
"16125.406827562","6181.855033874512","6181.855033874512","6181.855033874512"
"16135.406884438","6181.855033874512","6181.855033874512","6181.855033874512"
"16145.407269244","6181.855037689209","6181.855037689209","6181.855037689209"
"16155.406940629","6181.855037689209","6181.855037689209","6181.855037689209"
"16165.406733708","6181.855037689209","6181.855037689209","6181.855037689209"
"16175.408187512","6181.855037689209","6181.855037689209","6181.855037689209"
"16185.407043997","6181.855041503906","6181.855041503906","6181.855041503906"
"16195.408021702","6181.855041503906","6181.855041503906","6181.855041503906"
"16205.407428243","6181.855041503906","6181.855041503906","6181.855041503906"
"16215.407137903","6181.855041503906","6181.855041503906","6181.855041503906"
"16225.407459686","6181.8550453186035","6181.8550453186035","6181.8550453186035"
"16235.407315882","6181.8550453186035","6181.8550453186035","6181.8550453186035"
"16245.406963497","6181.8550453186035","6181.8550453186035","6181.8550453186035"
"16255.407202693","6181.8550453186035","6181.8550453186035","6181.8550453186035"
"16265.406660532","6181.855049133301","6181.855049133301","6181.855049133301"
"16275.407116243","6181.855049133301","6181.855049133301","6181.855049133301"
"16285.406890764","6181.855049133301","6181.855049133301","6181.855049133301"
"16295.407106163","6181.855049133301","6181.855049133301","6181.855049133301"
"16305.407411718","6181.855049133301","6181.855049133301","6181.855049133301"
"16315.407732574","6181.855052947998","6181.855052947998","6181.855052947998"
"16325.407208721","6181.855052947998","6181.855052947998","6181.855052947998"
"16335.407305415","6181.855052947998","6181.855052947998","6181.855052947998"
"16345.406912608","6181.855056762695","6181.855056762695","6181.855056762695"
"16355.407804369","6181.855056762695","6181.855056762695","6181.855056762695"
"16365.407080438","6181.855056762695","6181.855056762695","6181.855056762695"
"16375.40691399","6181.855056762695","6181.855056762695","6181.855056762695"
"16385.407173103","6181.855056762695","6181.855056762695","6181.855056762695"
"16395.407731379","6181.855060577393","6181.855060577393","6181.855060577393"
"16405.407474016","6181.855060577393","6181.855060577393","6181.855060577393"
"16415.406908235","6181.855060577393","6181.855060577393","6181.855060577393"
"16425.406692298","6181.855060577393","6181.855060577393","6181.855060577393"
"16435.407675618","6181.855060577393","6181.855060577393","6181.855060577393"
"16445.407081102","6181.857368469238","6181.857368469238","6181.857368469238"
"16455.406738638","6181.857368469238","6181.857368469238","6181.857368469238"
"16465.407540467","6181.857368469238","6181.857368469238","6181.857368469238"
"16475.407043997","6181.857368469238","6181.857368469238","6181.857368469238"
"16485.407034263","6181.857372283936","6181.857372283936","6181.857372283936"
"16495.406869324","6181.857372283936","6181.857372283936","6181.857372283936"
"16505.407264861","6181.857376098633","6181.857376098633","6181.857376098633"
"16515.406936487","6181.857376098633","6181.857376098633","6181.857376098633"
"16525.407677369","6181.857376098633","6181.857376098633","6181.857376098633"
"16535.406695411","6181.857376098633","6181.857376098633","6181.857376098633"
"16545.40736575","6181.85737991333","6181.85737991333","6181.85737991333"
"16555.407531632","6181.85737991333","6181.85737991333","6181.85737991333"
"16565.407233259","6181.85737991333","6181.85737991333","6181.85737991333"
"16575.407532746","6181.85737991333","6181.85737991333","6181.85737991333"
"16585.407434986","6181.85737991333","6181.85737991333","6181.85737991333"
"16595.407659754","6181.857383728027","6181.857383728027","6181.857383728027"
"16605.407790909","6181.857383728027","6181.857383728027","6181.857383728027"
"16615.407412759","6181.857383728027","6181.857383728027","6181.857383728027"
"16625.40723941","6181.857383728027","6181.857383728027","6181.857383728027"
"16635.407497541","6181.857383728027","6181.857383728027","6181.857383728027"
"16645.407250429","6181.857387542725","6181.857387542725","6181.857387542725"
"16655.407198435","6181.857387542725","6181.857387542725","6181.857387542725"
"16665.406953191","6181.857387542725","6181.857387542725","6181.857387542725"
"16675.407708081","6181.857387542725","6181.857387542725","6181.857387542725"
"16685.407480682","6181.857391357422","6181.857391357422","6181.857391357422"
"16695.407823328","6181.857391357422","6181.857391357422","6181.857391357422"
"16705.407136055","6181.857391357422","6181.857391357422","6181.857391357422"
"16715.407611854","6181.857391357422","6181.857391357422","6181.857391357422"
"16725.406839579","6181.857391357422","6181.857391357422","6181.857391357422"
"16735.407407989","6181.857391357422","6181.857391357422","6181.857391357422"
"16745.407574821","6181.857395172119","6181.857395172119","6181.857395172119"
"16755.407315527","6181.857395172119","6181.857395172119","6181.857395172119"
"16765.407094449","6181.857395172119","6181.857395172119","6181.857395172119"
